state,district,digital_gender_gap_5,f_mean_age_5,f_mean_education_5,f_mean_yrs_edu_5,f_pct_literate_5,f_mean_wealth_idx_5,f_mean_wealth_scr_5,f_pct_urban_5,f_pct_rural_5,f_mean_hh_size_5,f_pct_married_5,f_pct_never_married_5,f_pct_divorced_5,f_pct_has_mobile_5,f_pct_mobile_fin_5,f_mean_bf_dur_5,f_mean_bf_months_5,f_pct_ever_breastfed_5,f_pct_early_bf_5,f_n_respondents_5,m_mean_age_5,m_mean_yrs_edu_5,m_pct_no_edu_5,m_literacy_rate_5,m_urban_share_5,m_mean_wealth_idx_5,m_mean_hh_size_5,m_pct_married_5,m_pct_in_union_5,m_pct_live_partner_5,m_pct_owns_mobile_5,m_pct_has_bank_account_5,m_pct_currently_working_5,m_pct_dv_goes_out_5,m_pct_dv_neglect_5,m_pct_dv_argues_5,m_pct_dv_sex_5,m_pct_dv_food_5,m_pct_dv_unfaith_5,m_pct_dv_disresp_5,m_pct_any_dv_5,m_pct_owns_house_5,m_pct_owns_land_5,m_pct_smokes_cigarettes_5,m_pct_smokes_bidis_5,m_pct_uses_tobacco_5,m_pct_drinks_alcohol_5,m_pct_drinks_freq_5,m_pct_father_beat_5,m_pct_wife_emp_5,m_n_respondents_5
mizoram,aizawl,3.9138107,31.339737,2.1358807,10.475488,99.083,4.1948848,937246.3835,84.308899,15.691103,4.9260492,49.822937,40.98008,9.1969824,89.576729,18.483322,63.273609,23.498484,40.623848,59.201916,238.4269913,30.141907,10.696735,0.87418872,99.125809,84.909012,842287.25,4.9399819,42.179523,42.179523,97.92746,93.49054,81.275642,73.155289,8.998765,15.289754,11.90538,3.377542,3.3723462,28.693155,26.626699,39.067036,18.280617,13.400237,54.625069,0.5981428,56.094021,33.761784,25.89707,7.1710629,34.568684,45.0957548
mizoram,champhai,3.8660431,32.414249,1.9160198,9.0340042,97.722672,3.3530967,404956.4697,42.856171,57.143826,4.5705643,59.613712,30.20953,10.176757,86.484291,16.688438,66.516472,24.570013,38.004749,77.765022,56.52807583,33.358711,8.2230749,3.4240668,97.811699,40.34375,342363.56,4.925633,61.903214,61.903214,100,90.350334,90.038147,75.927521,2.5672295,7.180501,15.003802,1.2438526,0.65991497,25.495798,32.958084,38.039871,45.784534,39.108803,45.312263,15.594303,62.663059,18.384529,14.009078,16.605761,19.790874,14.37927601
mizoram,serchhip,3.4686966,31.926018,2.0021381,9.3278894,99.788574,3.4750304,477628.6139,54.126884,45.873116,4.9759569,55.836262,32.693924,11.469819,88.836082,10.426647,59.588806,23.436823,46.786072,60.559006,31.0203151,32.720055,9.0813713,2.7926371,98.58345,51.286411,516395.25,4.9939151,50.232254,50.232254,98.298607,92.304779,87.970222,71.918594,7.6024504,14.235349,11.134618,9.7555456,2.655844,23.882229,22.118483,39.996159,37.570576,29.047165,57.276588,10.847214,68.493996,29.967743,19.239153,12.082802,40.481407,7.099777032
mizoram,lunglei,15.376968,31.387934,1.8816696,8.8669748,92.309662,3.3242261,354641.7902,44.101074,55.898922,4.7527013,52.109295,38.60717,9.2835388,75.848839,20.968653,65.228325,26.298681,39.868248,64.968201,84.11685282,34.51086,9.3533258,6.3963833,94.345871,45.409073,301689.75,4.611506,56.460278,56.460278,100,91.225807,72.991196,73.713882,4.6482425,17.614594,17.647587,5.2663269,5.3251777,25.886103,41.966431,47.341133,39.673035,27.463734,54.82542,12.570676,68.744545,24.173393,16.48278,11.994972,20.718964,16.57572832
mizoram,lawngtlai,22.433861,30.758617,1.4848543,6.748673,78.39872,2.5629573,-198073.4455,18.877728,81.122276,4.8369756,62.316196,29.412333,8.2714672,64.861588,12.040137,62.957859,24.077457,40.650768,58.131512,61.53468613,32.683632,9.2574902,5.4662199,93.434021,19.015577,69082.539,4.6358399,63.382019,63.382019,100,87.295448,89.913841,74.340752,10.509746,19.55831,16.736837,9.0629377,4.0159597,25.906982,33.396866,44.39954,45.363392,35.262005,51.678509,8.029541,60.724724,36.323502,27.12929,11.768438,23.558153,14.25454998
mizoram,saiha,10.547523,31.012676,1.9302561,9.166481,97.004532,3.2464483,327011.0257,48.118484,51.881516,5.2040262,62.752407,29.991701,7.2558908,73.355743,7.1510887,62.605515,21.149019,40.833355,48.491859,26.6057201,31.732996,9.2027149,4.5137563,95.70433,50.337791,296243.25,4.774857,59.024258,59.024258,95.051994,83.903267,93.801865,65.522697,15.528715,36.123005,22.559137,15.281184,9.6503944,31.369261,39.181541,61.549358,41.020138,31.474396,54.177017,8.0693836,61.988884,34.335617,16.971298,16.756292,31.564575,5.620329924
tripura,dhalai,39.112698,30.494053,1.4467239,6.1544986,79.885529,1.7857029,-725648.5854,13.444616,86.555389,4.2920551,78.140358,16.812304,5.0473351,39.20042,0.7727744,80.287712,26.100761,17.863819,42.76487,234.2951605,35.530098,7.251008,8.3840828,82.318062,16.403694,-804187.31,4.4226656,76.57856,76.57856,100,78.313118,93.677696,87.905457,7.6941738,3.9737985,4.142168,3.9525759,2.8470435,2.8470435,5.1492562,12.672861,56.91721,20.827219,6.3693361,19.194885,64.15818,49.70718,22.466791,4.287539,24.294434,54.67257726
tripura,gomati,38.562984,30.910151,1.6277759,7.1667457,87.85511,2.1156359,-448895.1676,20.189041,79.810959,4.1199164,82.320313,13.229188,4.4504962,53.623539,0.94363827,75.623756,23.838856,23.200361,28.453817,235.0700019,34.099266,8.8943338,7.3998051,84.855942,23.447063,-298032.31,4.2101903,70.67041,70.67041,97.831032,92.186523,93.248093,78.802467,17.218552,19.96636,23.978334,10.647142,9.6073093,19.377399,19.478601,31.406742,46.79533,33.347599,8.6067219,20.571007,41.226891,43.239536,27.124008,6.9172425,9.0016212,44.38953722
tripura,khowai,41.898651,31.733644,1.6508335,7.2213602,89.167938,1.9401867,-582860.7417,11.087559,88.912437,3.9124134,79.778931,14.454089,5.7669811,50.346817,7.1956024,75.222733,26.413492,24.699604,25.859314,199.7862335,33.867519,8.4523621,2.7796803,71.61628,5.0243688,-506225.09,4.0685253,72.57962,72.57962,99.14222,92.245468,92.342796,80.796577,1.4672755,1.038298,1.8173475,16.315765,0.81897664,9.4736452,0.73428631,19.787394,43.312717,19.527439,5.4609976,14.097996,31.426624,29.079842,16.530447,39.39576,6.3742385,45.63805363
tripura,north tripura,37.880703,31.13319,1.6994591,7.5515819,89.521004,2.2885225,-352198.4122,25.467241,74.532761,4.6870246,73.260666,21.578911,5.1604242,54.226322,8.8835154,74.586266,23.327808,25.398067,61.160351,260.1216321,34.513321,7.2915654,9.3010664,83.687302,20.140059,-463561.34,4.4777422,66.021431,66.021431,98.549942,92.107025,95.163818,84.503433,10.935911,17.069937,5.939393,3.652523,4.5848956,12.113665,12.197277,34.31144,22.829311,7.7082677,4.0298147,15.829441,68.083618,42.688007,23.106422,4.0371037,16.51079,43.88727883
tripura,sepahijala,37.690056,31.062035,1.572208,6.9718451,87.007027,2.1835253,-390485.1008,11.699893,88.30011,4.3375034,81.78933,13.213684,4.9969888,49.405746,8.3247166,78.648636,27.912403,20.73605,50.962788,279.9120376,33.605473,7.9035602,5.9463511,86.295334,11.194137,-402102.38,4.4910598,69.008469,69.008469,98.451927,87.095802,91.809433,76.899742,15.125036,12.764165,14.710876,10.040765,13.093755,20.476398,16.90736,39.472664,26.158854,14.662379,10.816889,10.232801,46.789986,32.265247,22.759079,17.302591,16.475258,60.64174539
tripura,south tripura,31.744759,31.00832,1.6490521,7.2110405,89.065407,1.8805991,-617507.4842,11.851257,88.148743,4.2351866,82.29911,12.953445,4.7474437,46.928833,9.971549,76.633118,25.196932,21.702717,20.98797,262.3552071,35.135769,7.3595324,9.0895128,70.368332,9.9734383,-630873.69,4.0826249,80.669624,80.669624,98.791351,78.673592,82.776871,76.222595,3.9861624,5.3182769,11.031928,7.0969796,2.29796,11.426486,10.202378,27.093681,49.350296,23.769411,10.381265,22.464975,43.631069,30.968019,18.813673,19.049051,14.710074,46.55537957
tripura,unakoti,43.360516,30.62318,1.5815966,6.9182715,88.2257,1.8291594,-665978.9585,6.0274029,93.972603,4.5060668,76.201103,17.684998,6.1138964,45.83189,10.09223,75.052567,24.754326,24.510094,21.682106,152.7856567,34.855965,6.9099512,11.042137,69.432846,4.1930308,-683423.13,4.6022744,72.433563,72.433563,100,89.192406,74.625435,85.135017,7.0664225,6.3086853,7.6071248,23.628506,4.3684974,19.853745,7.109026,33.539055,39.369102,25.370459,1.8745296,11.439315,31.315598,21.612103,13.049516,34.288784,6.3508892,28.44415115
tripura,west tripura,27.309837,32.057087,1.81122,8.2198648,93.167549,2.7007306,-40292.13355,66.029015,33.970989,4.1929464,81.015526,13.981004,5.0034695,64.955551,7.5091166,72.557365,25.873695,28.968164,41.471188,597.328515,34.637215,8.1750078,4.7659101,87.998573,68.064377,-104653.52,4.076406,71.196762,71.196762,99.26841,92.265388,51.314987,70.538803,0,1.1779081,0.54947507,1.6461153,1.0703449,3.8601749,4.623167,6.9133787,40.487347,30.219273,11.955541,22.830656,48.788349,33.106461,23.265741,4.5051274,13.303445,140.1279192
meghalaya,south garo hills,22.823837,29.706245,1.7277387,7.8092923,90.661545,2.0399594,-473565.0178,8.6722183,91.327782,4.4742107,67.787231,29.303789,2.9089801,71.90876,17.668961,80.431183,34.628139,19.086699,61.889988,71.81231593,32.194763,8.5984879,10.927447,89.422554,8.6972036,-416843.19,4.3607078,69.123886,69.123886,100,94.732597,87.605171,73.991325,5.306076,3.748158,3.6109734,2.0468686,2.9537318,0.77586544,4.9487162,11.806523,17.734163,17.561781,22.177013,33.156784,38.55674,30.365711,25.767538,1.4689624,9.4348059,13.98116092
meghalaya,ribhoi,20.120098,29.126247,1.5663884,6.703877,87.678726,2.0770831,-495589.2781,11.012226,88.98777,5.7387366,58.558689,32.412914,9.0283976,61.996174,16.915155,62.796383,19.522085,40.401855,86.163399,163.4413856,32.029724,5.4428596,24.454031,82.392845,7.4903021,-531278.5,5.3179212,67.591354,67.591354,98.23719,82.116272,65.34082,90.233871,8.9819822,15.175179,6.3881388,5.6540484,1.6910238,14.40583,11.194437,31.176386,30.582243,26.457993,33.375488,20.201864,50.989937,49.99506,17.665264,6.7246752,42.180908,33.08202945
meghalaya,east khasi hills,17.490974,29.981697,1.8897586,8.8373432,91.638855,2.8006647,27697.43804,46.661678,53.338318,5.4396644,56.075596,34.366356,9.5580473,67.915451,13.034062,55.64109,17.679117,47.407242,90.820236,524.2076164,30.777319,7.2311378,18.899128,85.944138,41.552303,16902.834,5.7042451,50.126625,50.126625,100,85.406425,71.028328,76.774124,6.5901084,11.979255,4.0231218,0.9519946,0,3.2524176,12.039404,22.082441,12.941291,10.512239,38.114174,22.466885,47.351326,30.89889,14.141119,3.2964106,38.618538,98.04478693
meghalaya,east garo hills,24.263523,29.698868,1.7404377,7.9570818,91.486549,2.2823174,-336604.1414,18.053272,81.946732,5.0320888,62.539738,34.552326,2.907933,61.754452,29.452747,80.719994,34.944221,20.827692,61.653488,111.0608469,30.762331,7.9115214,10.362,86.194321,18.581709,-414303.47,5.0345488,59.200649,59.200649,100,86.017975,79.372993,71.198257,16.395887,21.280403,22.22353,9.6289043,15.632576,18.337465,15.351847,35.509811,18.818754,10.957991,23.645445,23.211353,43.802612,32.451221,23.186209,13.937134,18.389053,24.25825285
meghalaya,east jantia hills,14.590134,28.496872,1.3231272,5.7297444,72.929298,2.120862,-472695.6636,0,100,6.5442314,60.371178,25.67581,13.953013,68.874763,11.009464,61.244953,16.912632,42.525185,88.009949,81.1580889,30.078669,4.6301918,37.728947,72.244759,0,-444106,6.9088407,59.298672,59.298672,95.116882,83.464897,63.951447,74.648972,5.0358696,9.2368231,5.4600468,7.4416528,3.3697493,19.267897,18.670908,30.415354,30.767813,23.586304,27.395794,44.891365,60.743629,53.44371,30.750557,6.963861,18.556721,17.23596993
meghalaya,north garo hills,24.979382,29.043716,1.7484155,7.9004426,92.114021,2.0888188,-452967.9952,14.726988,85.273018,4.9859633,57.59639,39.310055,3.0935533,53.252964,22.614508,74.835861,36.25967,26.595137,64.406441,101.2499078,32.989948,7.3043003,13.575122,82.28875,8.8570642,-681816.31,4.9436193,64.549965,64.549965,100,78.232346,64.281906,82.689957,25.37463,31.980991,30.597424,21.82914,24.43959,31.592924,27.748819,49.723793,25.759666,23.405338,25.89986,29.98521,41.278656,36.308136,28.876364,12.279616,13.424749,19.72951692
meghalaya,south west garo hills,34.04937,29.397921,1.5988423,7.1253486,85.185097,2.0664032,-495865.4779,0,100,5.0892549,63.33297,33.738117,2.9289138,55.558426,19.372614,78.303223,29.177347,21.87569,56.02066,97.3920471,30.808872,8.2154465,9.9781876,80.06794,0,-609127.5,4.2489572,63.422287,63.422287,100,89.607796,83.002922,88.234489,5.5608621,13.971259,9.9015141,2.4040883,6.7672839,18.852957,18.946896,31.056875,20.411171,10.114386,14.124449,26.783333,36.870819,32.41515,21.595852,15.181391,2.9692605,16.78948312
meghalaya,south west khasi hills,13.959137,29.124882,1.5555874,6.6967273,85.569122,1.9015515,-617119.1912,0,100,6.3192015,65.180641,25.955206,8.8641548,60.365158,4.0727901,63.400242,17.331001,39.649876,77.435211,54.72719183,28.858583,6.4571114,19.478865,85.48996,0,-580352.75,6.7831159,52.493687,52.493687,99.120689,74.324295,58.361637,73.028519,13.032993,25.422058,10.335602,6.5803041,3.4926686,32.1437,25.729122,45.12925,17.719898,12.384669,34.231148,15.863292,45.71236,42.127003,16.622826,11.892266,36.212795,13.05720806
meghalaya,west garo hills,5.4586639,29.825014,1.785493,8.2986584,91.152634,2.5196617,-145898.2158,22.028652,77.971352,4.4743719,67.517212,29.351021,3.1317737,87.702484,17.823141,72.11779,29.216564,30.349211,47.876698,289.5360564,33.333534,9.8233767,7.4968042,93.34848,27.492857,-26381.879,4.3092861,70.317635,70.317635,99.243584,93.161148,92.714378,75.148582,9.3425503,15.922363,11.896994,7.3645592,10.097411,20.12775,17.477144,36.253616,10.761945,10.618075,30.543459,16.749508,41.109543,32.719318,22.998331,8.7324429,24.563984,65.02485438
meghalaya,west jaintia hills,3.9486771,29.336119,1.3340334,5.7901311,73.575958,1.9858885,-592492.7089,13.058429,86.941566,6.0900083,58.657856,26.197035,15.145111,65.259293,12.843739,60.749123,18.452639,42.543514,92.07563,153.1276209,30.22296,3.0199742,63.858883,43.291561,4.9354191,-759574.81,6.5964456,53.955681,53.955681,98.98455,69.20797,26.683886,77.702354,1.8269655,5.4168262,4.1826897,6.2624397,0.8032825,12.761513,21.034245,27.719631,31.536356,26.316298,39.636784,29.99284,52.093632,36.924355,24.29707,7.0599356,21.339287,32.40192607
meghalaya,west khasi hills,36.779308,28.841211,1.4558102,6.0287633,85.019508,1.6778624,-806953.0056,16.372105,83.627899,6.3817143,68.940956,21.98945,9.0695906,54.630375,12.189859,62.830704,14.678407,39.835133,82.308937,162.2581922,29.64942,5.907568,16.454292,92.05674,14.11225,-782672.19,6.7881722,59.514439,59.514439,100,91.409683,74.401932,82.2342,17.168425,27.813869,14.76445,12.56939,5.0662518,38.825146,29.817617,50.205986,27.426083,18.139071,31.080204,17.114044,49.262997,41.969566,20.206604,14.180335,35.608349,32.40863509
assam,kokrajhar,37.187157,30.632643,1.5066612,6.8622117,79.814972,2.0982633,-470935.4378,5.9338784,94.066116,4.9267979,75.176384,19.628685,5.1949339,55.408722,29.341909,84.133553,30.871117,15.09123,61.051327,543.5657043,33.814919,8.243125,13.152938,84.214767,8.9682894,-336126.09,4.9918022,72.203789,72.203789,99.091713,92.595879,85.526466,83.493553,24.671204,23.56168,26.87221,19.095955,17.90876,31.460255,24.45026,57.960152,44.428604,37.298374,9.8290291,6.3337216,39.454895,44.439255,35.741741,22.994043,2.8886614,109.7167744
assam,goalpara,44.07629,30.235296,1.4939009,6.6312609,80.01297,1.9857033,-551549.7205,13.630772,86.369232,5.0090132,73.460266,22.361902,4.1778283,47.304691,6.0410333,82.091179,31.668396,16.907944,46.566624,597.4112813,32.24453,6.6058416,23.23498,68.2789,16.752562,-541142.88,4.7717733,71.504616,71.504616,100,91.380981,69.648285,77.61602,9.9912968,11.506922,13.666002,2.4161215,2.4073424,21.119875,19.189754,33.998642,67.88781,49.59338,6.1699128,8.7343054,40.560104,23.109064,18.559116,14.381512,11.161634,117.0375258
assam,barpeta,36.898365,30.220381,1.542289,7.1157603,78.735062,2.0158205,-539584.9585,10.286944,89.713058,5.2041988,75.038406,20.610821,4.3507771,50.431866,17.274364,83.713814,27.43536,12.950079,48.03791,1056.700057,32.315262,7.3917532,17.321329,78.361473,12.879305,-515976.5,4.7230916,65.504837,65.504837,100,87.330231,85.51815,80.845802,18.48591,22.863472,21.584095,14.731453,11.476419,10.136766,12.532009,36.02301,53.798706,38.308193,14.21829,13.83459,47.736843,9.3388872,6.4596453,13.822615,3.190345,222.2206836
assam,morigaon,31.595535,30.104465,1.5657142,7.0066724,83.913712,1.9533991,-574066.9014,9.1523056,90.847694,5.0305681,78.023499,17.077871,4.8986287,52.747124,23.613043,84.403793,33.603817,13.945987,66.042557,573.6540267,33.203495,6.8708501,21.86887,74.348358,5.5312514,-593531.88,4.5610051,67.655045,67.655045,100,84.342659,72.004166,82.785965,29.381523,31.057983,30.496756,12.800312,10.338316,30.761921,38.418839,67.003838,60.498093,58.20467,7.3504577,16.025812,51.766129,13.874199,9.7120552,21.215515,3.0734766,109.6784029
assam,lakhimpur,31.358006,30.803137,1.724214,8.2253609,87.511597,2.0828173,-459461.6986,9.3776236,90.622375,4.7372322,75.371811,21.333643,3.2945454,61.543346,35.402576,85.281677,30.479301,13.688569,63.064808,544.6448421,31.823177,9.1188498,5.7211361,88.670364,10.636833,-432621.44,4.5337811,62.151443,62.151443,100,92.901352,78.678329,66.210922,5.582603,3.5967259,10.79038,2.0397193,1.3105565,21.587852,25.864851,30.729681,70.239143,71.587738,6.0153427,0.78561109,40.164337,39.724697,34.063591,13.25513,18.61517,121.0577365
assam,dhemaji,35.622826,29.978361,1.6724973,8.0556993,83.309883,1.8235222,-689009.4331,7.2535529,92.746445,4.9361415,78.76825,18.729042,2.5027041,54.779434,19.453802,84.739563,29.283918,13.377905,50.926857,378.3180322,33.11356,8.4912968,13.330296,82.842072,7.0311761,-618484.63,5.0389509,68.241676,68.241676,100,90.40226,67.030266,75.249161,8.4191551,12.845538,8.5201416,2.7656806,2.0842948,14.626085,22.897644,25.619083,66.427979,65.697647,8.242135,12.42586,51.087196,57.916538,48.198021,20.757225,3.8428552,85.28971136
assam,tinsukia,26.129086,30.255016,1.4378461,6.5190177,75.911537,2.3139329,-329088.2928,20.992105,79.007896,4.9490008,68.41832,27.051252,4.5304308,53.249729,22.557915,77.718315,32.322529,22.10885,54.61322,789.3269171,32.043354,7.7123995,13.378241,78.998169,24.994297,-245329,4.8259764,63.10014,63.10014,98.553116,79.378815,70.714272,77.820488,2.3961346,3.448658,5.5227013,1.6907843,0.87661773,9.9366875,6.9715796,14.081703,52.81599,47.892281,10.22589,1.995141,48.126366,51.968868,35.514397,10.823873,39.600468,174.8244339
assam,dibrugarh,29.38839,30.79421,1.5832121,7.3752451,80.390152,2.4550481,-230597.3447,19.652313,80.347687,4.9111505,69.191704,24.966747,5.8415518,57.738091,19.333986,78.643867,36.591007,22.873238,54.390335,890.8852487,34.349438,7.8125286,14.264578,87.625984,16.535227,-211327.73,4.9280515,63.330238,63.330238,98.216179,87.12648,88.251572,82.368164,6.3346453,13.082881,11.38502,3.2863834,6.3941436,22.98171,28.327879,36.204823,58.210693,53.257706,8.3829918,3.6906111,57.047112,55.220921,46.666615,11.710054,24.166138,193.037536
assam,golaghat,24.796871,31.029894,1.5478489,7.1018291,79.842178,1.9997475,-526940.0535,6.8004584,93.199539,4.5666842,74.664459,20.012737,5.3228049,52.775921,23.086414,81.152733,30.938175,19.095051,55.784805,644.2183552,32.677483,7.5547304,13.634035,73.713776,9.9207182,-558415.5,4.35115,64.742683,64.742683,97.632721,77.572792,69.140083,68.379173,7.3838801,14.27169,17.845221,7.2765627,0,17.585152,16.97822,34.739544,46.294117,44.986561,5.4717398,0.73790103,38.033623,35.257278,26.029795,7.4611664,26.662809,129.7297263
assam,dima hasao,18.95771,31.127758,1.8285087,8.574028,91.512512,2.2832048,-353853.4829,33.772949,66.227051,4.8079104,67.296188,29.772579,2.9312336,65.819077,17.392338,82.72084,36.859039,16.811316,64.691544,122.8223115,33.990025,8.8466635,9.157053,85.46299,31.57737,-422951.75,4.5302744,65.619568,65.619568,100,84.776787,84.731079,67.940369,7.3335299,8.4638166,15.199826,0,1.298009,9.4343204,12.747743,25.628838,45.894249,46.162079,14.490439,5.1411653,35.474022,58.165611,47.872753,13.280925,10.777751,26.20937069
assam,cachar,32.728901,29.931881,1.55102,6.9961009,83.890198,1.9774063,-617857.7116,17.137558,82.862442,5.0862813,72.923256,23.43535,3.6413927,57.028461,34.801495,78.764053,30.810707,20.056614,32.914478,1159.356876,31.374523,8.3448105,10.244326,86.643944,18.083399,-414461.81,4.6983004,55.736954,55.736954,98.893623,89.757362,81.896278,70.539024,13.753088,12.837407,15.423803,18.718946,8.977603,12.587488,43.20974,63.279999,63.561089,36.059006,4.5086632,3.0984492,47.923641,10.401934,6.5825725,21.492315,5.6446443,245.0691605
assam,karimganj,35.100098,29.765537,1.5522108,6.8364143,85.439026,1.8531505,-662046.141,6.9954982,93.004501,5.5811405,70.455673,24.993633,4.5506878,58.272095,38.136913,77.417526,23.739632,21.616545,42.859097,797.695524,33.840115,7.3365006,8.6955986,84.928665,9.9996033,-563178.13,5.5160894,61.68856,61.68856,97.50618,93.372192,86.725945,83.532753,8.7949533,25.960571,9.5979948,11.982255,5.0434618,10.683556,40.299625,63.652592,50.955166,33.096363,8.6563196,4.4166198,29.464228,4.1862617,3.5894852,16.648771,1.9873781,174.2405788
assam,hailakandi,47.238213,30.066938,1.582962,7.1398973,84.173737,1.8120604,-677854.1197,7.3393793,92.660614,5.3803692,72.038979,22.590057,5.3709636,40.035431,27.716545,75.84951,26.648321,23.531584,25.584454,455.6929913,34.917606,7.6010356,9.8151588,89.440941,7.0174294,-675558.63,5.8075113,75.654907,75.654907,98.941872,87.273643,68.693832,85.995071,3.3289928,10.3772,5.8195748,17.913136,8.8426847,13.916811,45.413727,69.927094,48.317024,37.313377,2.427985,4.2793593,53.612881,8.5764999,6.3161349,35.285736,4.7479959,94.65800148
assam,bongaigaon,27.678108,30.282993,1.5634937,7.077075,81.175926,2.2815914,-323910.5171,16.338768,83.661232,4.7792382,75.538429,19.774755,4.686811,63.485802,10.296276,84.753708,33.675571,14.108941,48.079853,430.4316172,33.19997,7.667336,13.433104,78.587234,11.306046,-304889.91,4.5591741,68.250443,68.250443,99.105545,91.16391,79.10257,61.774517,10.61376,19.907885,22.259703,2.4244773,9.0709362,12.806657,16.487595,34.455009,76.02346,44.319237,4.7989683,7.2296867,26.911942,14.436911,9.3613815,1.5450145,2.7173486,90.5300234
assam,chirang,36.486206,30.173868,1.428129,6.4482732,76.55365,1.9239029,-583308.4674,5.6726179,94.327385,4.8631196,75.347816,20.174898,4.4772878,53.822769,12.374414,84.024017,30.253792,13.683571,40.561081,279.4027056,32.998375,6.6058602,21.259638,75.889702,9.8495531,-665938.63,4.9885235,66.515694,66.515694,100,90.308975,78.382652,86.463127,5.2394214,10.420921,11.371811,2.7075629,1.5510237,6.3651996,13.081285,22.325989,57.827198,54.007256,5.7712793,3.6958649,54.365944,34.188904,25.767282,5.7494621,4.2989492,55.54769987
assam,kamrup,38.072273,30.398325,1.6942602,7.9939804,83.199715,2.424926,-250648.7147,12.467419,87.532578,4.8757715,71.57869,22.968138,5.4531732,56.924217,13.525883,87.366745,31.152269,9.3129101,47.648697,956.4037178,31.519796,8.5310144,10.354282,83.405602,10.339471,-248192.72,4.7323804,49.472626,49.472626,100,94.99649,80.677788,77.817032,16.782576,27.013224,22.80291,11.439182,9.8168116,25.067627,42.740269,53.266113,54.521935,49.374313,22.076349,5.3329353,41.729336,21.67177,13.700949,20.616573,4.5711298,218.45469
assam,kamrup metropolitan,11.956963,31.325832,1.9371375,9.3982725,90.428101,3.4974239,491654.8959,82.591522,17.408482,4.4884582,69.793091,26.035408,4.1715064,83.505905,20.428204,80.825462,32.838837,18.514805,57.084507,770.9013756,33.950718,9.7238598,4.6054397,87.489227,87.747131,540148.88,4.883986,63.320194,63.320194,94.722839,95.462868,87.039818,82.898735,8.6402788,10.404259,8.7528982,1.9885503,4.7685442,6.2760234,11.783611,19.176323,46.110035,34.695179,19.578194,4.2729669,38.256435,28.253164,20.912916,7.4460955,15.042661,191.7244924
assam,nalbari,29.726498,30.705885,1.7699155,8.3412209,88.143913,2.2200241,-369692.7174,14.085735,85.914268,4.8998909,75.391228,20.682898,3.9258738,54.227047,9.4714594,83.127007,32.792469,16.255972,44.091244,467.779598,34.248482,8.4044552,14.588695,77.236229,14.070477,-380805.47,4.9009676,67.222389,67.222389,100,83.953545,78.020218,77.737785,11.040982,14.159046,17.547958,4.5325913,12.520951,13.670641,16.393568,32.821957,56.898987,48.339321,7.700748,12.451812,39.815216,23.125578,13.810156,16.777758,3.7517204,106.8824829
assam,baksa,20.030861,30.772779,1.5121926,6.9555435,78.929901,1.857926,-621739.6686,1.103712,98.896286,4.9461155,75.302017,20.996458,3.7015281,65.764725,14.631848,87.533653,29.165861,9.5403357,38.094566,624.1881146,34.792957,7.8823557,16.169512,80.566345,0,-510384.06,4.9076471,67.241829,67.241829,100,85.795586,86.387581,80.752151,15.486137,21.177242,14.852042,1.9405901,3.1963122,10.111814,7.1004815,35.306644,59.601307,56.920986,15.596245,3.1064322,52.594166,47.431255,29.825115,11.561253,3.768522,125.6199275
assam,darrang,42.203197,29.944532,1.5154549,6.9236994,79.103821,1.9461479,-569166.7802,6.0998001,93.9002,4.9405923,77.194107,19.017241,3.7886512,47.182026,11.052948,86.791206,30.303112,9.9650774,55.155418,535.0025369,32.103218,6.8297801,22.311241,72.42804,4.8374953,-466773.34,5.0546041,71.065125,71.065125,99.207344,89.385223,82.446236,82.146851,20.183939,25.573652,29.236692,15.685509,10.351154,23.628201,13.026945,44.034309,72.777313,62.933411,10.812175,8.3042126,37.910458,9.9945526,9.4566879,12.151546,4.377676,131.9312225
assam,udalguri,31.494469,30.873814,1.3928875,6.3473721,73.405273,1.8731021,-607108.9355,5.1435175,94.856483,4.8071461,71.315315,23.491451,5.1932302,55.490242,13.869956,83.492561,31.221624,15.889404,51.184292,510.5162472,34.454716,7.1658158,15.613129,79.721344,4.5464697,-551339.5,4.6984801,69.358536,69.358536,100,86.984711,77.039017,84.366707,8.6155672,19.352087,16.168203,0.64809096,0,14.834198,12.164266,31.588072,55.489922,55.232925,9.7508183,5.4488854,45.821701,49.473553,27.981632,11.204138,12.110299,101.9083713
assam,biswanath,30.328777,30.864841,1.366554,6.1801395,73.980026,2.0464306,-526874.8717,5.803246,94.196754,4.9156098,75.176048,20.269028,4.5549269,57.888126,16.307535,78.49025,27.956524,23.508627,68.233635,268.0358305,33.104065,8.1199923,13.295005,80.997162,5.8851371,-506870.13,4.9546576,64.929214,64.929214,100,88.216904,84.695778,78.641083,9.0613489,15.472956,9.6420164,12.668904,14.103993,17.813782,20.097828,30.286312,57.4147,54.190807,6.1255937,3.8649147,41.610535,34.716148,30.38513,9.2656326,11.354567,53.87961173
