state_id,smdist,prop_internet_access,prop_mobile_access,gender
punjab,firozpur,0,.58385092,1
punjab,gurdaspur,0,.66459626,1
punjab,pathankot,0,.74045801,1
telangana,adilabad,0,.40397349,1
telangana,bhadradri kothagudem,0,.52702701,1
telangana,hyderabad,0,.74257427,1
telangana,jagitial,0,.72483224,1
telangana,jangoan,0,.56,1
telangana,jayashankar bhupalapally,0,.55371898,1
telangana,jogulamba gadwal,0,.3602941,1
telangana,kamareddy,0,.44137931,1
telangana,karimnagar,0,.66666669,1
telangana,khammam,0,.54482758,1
telangana,komaram bheem asifabad,0,.3125,1
telangana,mahabubabad,0,.41176471,1
telangana,mahabubnagar,0,.52258062,1
telangana,mancherial,0,.57575756,1
telangana,medak,0,.49253735,1
telangana,medchal-malkajgiri,0,.79527557,1
telangana,nagarkurnool,0,.53061223,1
telangana,nalgonda,0,.5673759,1
telangana,nirmal,0,.63114756,1
telangana,nizamabad,0,.65600002,1
telangana,peddapalli,0,.60283691,1
telangana,rajanna sircilla,0,.65734267,1
telangana,ranga reddy,0,.60000002,1
telangana,sangareddy,0,.66666669,1
telangana,siddipet,0,.68644071,1
telangana,suryapet,0,.51111114,1
telangana,vikarabad,0,.48461539,1
telangana,wanaparthy,0,.53793103,1
telangana,warangal rural,0,.49593499,1
telangana,warangal urban,0,.72027969,1
telangana,yadadri bhuvanagiri,0,.6948052,1
tripura,gomati,0,.54098362,1
tripura,khowai,0,.55479455,1
tripura,north tripura,0,.55033559,1
tripura,sepahijala,0,.49629632,1
tripura,south tripura,0,.47058824,1
tripura,unakoti,0,.45061725,1
tripura,west tripura,0,.65277779,1
uttar pradesh,amethi,0,.5139665,1
uttar pradesh,budaun,0,.28248587,1
uttar pradesh,ghaziabad,0,.5714286,1
uttar pradesh,hapur,0,.45273635,1
uttar pradesh,moradabad,0,.44692737,1
uttar pradesh,muzaffarnagar,0,.42857143,1
uttar pradesh,rae bareli,0,.42639595,1
uttar pradesh,sambhal,0,.32160804,1
uttar pradesh,shamli,0,.35449734,1
uttar pradesh,sultanpur,0,.41884816,1
west bengal,paschim barddhaman,0,.45882353,1
west bengal,purba barddhaman,0,.51704544,1
