district,lfpr_percent,state,digital_gender_gap,f_mean_age,f_mean_education,f_mean_yrs_edu,f_pct_literate,f_pct_sc,f_pct_st,f_pct_general,f_pct_obc,f_mean_wealth_scr,f_mean_wealth_idx,f_pct_urban,f_pct_rural,f_mean_hh_size,f_pct_married,f_pct_divorced,f_pct_has_mobile,f_pct_ever_breastfed_c1,f_n_respondents,m_mean_age,m_mean_yrs_edu,m_literacy_rate,m_urban_share,m_pct_sc,m_pct_st,m_pct_obc,m_pct_general,m_mean_wealth_idx,m_mean_hh_size,m_pct_married,m_pct_owns_mobile,m_pct_uses_internet,m_pct_currently_working,m_n_respondents,total_respondents,mean_age,urban_share,pct_sc,pct_st,pct_obc,pct_general,mean_hh_size,mean_wealth_idx,dd_mobile_own_5,dd_mobile_own_4,dd_gap,treatment_status,f_mean_bf_dur_c1,total_weight_district,m_justify_beating_goes_out,m_justify_beating_neglect_kids,m_justify_beating_argues,m_justify_beating_refuses_sex,m_justify_beating_burns_food,m_num_control_issues,m_ever_humiliated_hp,m_ever_threatened_harm_hp,m_ever_insulted_hp,m_experienced_emotional_viol,m_pushed_shook_thrown,m_slapped,m_punched_hit_harmful,m_kicked_dragged,m_strangled_burnt,m_threatened_weapon,m_forced_unwanted_sex,m_forced_other_unwanted_sex,m_arm_twisted_hair_pulled,m_forced_unwanted_sexual_acts,m_experienced_less_severe_phys,m_experienced_severe_phys_sex,m_experienced_any_physical_viol,m_experienced_any_sexual_viol,m_injury_broken_bones_teeth,m_injury_deep_wounds_bleeding,m_injury_head_internal,m_injury_wounds_brokenbones,m_injury_severe_burns,m_experienced_any_listed_injury,m_respondent_physically_hurt,m_freq_hurt_hp_last12m,m_hp_drinks_alcohol,m_freq_hp_drunk,m_freq_hit_last12m_non_hp,m_hp_hurt_during_pregnancy,m_not_hurt_during_pregnancy,m_father_beat_mother,m_hp_jealous_other_men,m_hp_accuses_unfaithful,m_hp_limits_female_friends,m_hp_limits_family_contact,m_hp_insists_know_where_is,m_hp_no_trust_money
janjgir - champa,24.48979568,chhattisgarh,43.257465,29.179066,1.5577821,7.4711065,78.920242,24.006344,11.606409,2.5152125,61.872036,-109756.9349,2.6031239,13.137378,86.862625,5.4774213,65.924927,4.3953362,39.946766,17.749575,1070.294622,31.427708,8.2129097,85.098,12.972991,17.070152,12.631391,62.029003,8.269453,-197412.95,4.7256503,60.721344,83.204231,0.0,61.418678,65.01374108,1135.30836308,29.3078350935113,13.127964333896172,23.60914108541406,11.665104871999812,61.88102475779301,2.8447306416299387,5.434370929955285,-11302.45202529546,43.257465,49.555088,-6.297623,treated,79.971214,157034336,0.13252851,0.17063107,0.1581042,0.086809516,0.061989162,0.80659705,0.10701407,0.039025094,0.090072013,0.092651397,0.13764171,0.34178632,0.038697053,0.0,0.028154498,0.0,0.070050441,0.10230792,0.10046542,0.060665604,0.16592917,0.009384833,0.069923624,3.6772139,0.021156965,0.0,0,0.0,0.0,0.021156965,0.023919756,0.047839511,0.32810616,0.5619902,0.047342155,0.0,0.75424737,0.30126336,0.23440051,0.0747867,0.11821369,0.12305715,0.14681365,0.13261792
jashpur,37.93103409,chhattisgarh,36.991207,30.434673,1.5374832,7.3360305,78.077705,9.7782707,55.944778,2.657124,31.619831,-831248.2735,1.7143657,11.561082,88.438919,5.407773,72.090149,3.7827187,39.096378,19.339743,513.423913,33.831287,8.3383789,84.944771,11.517406,17.949545,55.878914,24.11483,2.0567105,-1019758.1,5.4873562,67.092598,76.087585,0.0,70.462791,34.91379704,548.3377100399999,30.650942444263777,11.55830105867206,10.298552648960902,55.9405843027836,31.141972051214807,2.6188944296180057,5.412840227078712,-64928.5038855943,36.991207,49.248287,-12.25708,treated,81.016472,82610752,0.041000351,0.069306135,0.063571908,0.047522701,0.04130454,0.77110016,0.006266884,0.016814688,0.016814688,0.011540785,0.11421198,0.21587542,0.061453976,0.053339496,0.016814688,0.024343429,0.030443786,0.020295857,0.10446392,0.040591713,0.10755359,0.02980319,0.020295857,1.1161267,0.044282034,0.006266884,0,0.024529289,0.0,0.05239651,0.006266884,0.012533768,0.42990002,0.76121897,0.0,0.016414812,0.84839088,0.31484354,0.15546806,0.075020842,0.17692176,0.13573962,0.089827918,0.13812195
jaunpur,16.13832855,uttar pradesh,26.852219,29.2586,1.6889005,8.5176373,78.545013,23.292709,0.37700015,12.879724,63.450569,-25576.45095,2.7258387,9.2312222,90.768776,6.9530826,65.458664,1.8992653,65.303177,22.480232,3038.596694,31.127542,9.9385281,91.536201,10.198279,21.362621,1.1016562,64.79422,12.741507,-41146.859,6.5853882,61.488838,92.155396,0.0,71.634621,161.1078917,3199.7045857,29.35270284520492,9.279914345799472,23.19552740084076,0.4134872085068742,63.51822298929577,12.87276465457586,6.934568869126643,-2069.1913274414173,26.852219,39.151737,-12.299518,treated,76.754433,222088000,0.085331559,0.11451808,0.14337777,0.032183971,0.054668583,1.2537718,0.050420951,0.093181521,0.057829116,0.070238285,0.097745359,0.24940608,0.090392806,0.054499857,0.041970272,0.008626931,0.017419932,0.008626931,0.18687309,0.055477325,0.17170778,0.030882029,0.026857074,1.4526491,0.040289059,0.0,0,0.0,0.0,0.040289059,0.029060634,0.045872923,0.1501461,0.26413006,0.03517811,0.025577411,0.78529811,0.35924369,0.33825541,0.071747556,0.14699198,0.17267974,0.29517001,0.22892717
jayashankar bhupalapally,,telangana,35.625557,33.158058,1.2370507,5.9703526,59.374916,21.959192,18.844837,4.9893842,53.94751,141169.8053,2.9710619,7.6367421,92.363258,3.8042042,77.771286,8.092577,56.077065,36.954807,416.6824282,35.866024,7.2113266,74.758308,3.8841302,21.101034,19.031052,57.753639,2.114274,153334.31,3.6933239,71.885017,91.702621,0.0,78.01046,89.64812654,506.33055474,33.637515690951865,6.972325103400894,21.80725122483817,18.877807212299786,54.621402442447554,4.480332868585884,3.784572338813393,27150.981678657863,,,,,67.634079,61036424,0.34895772,0.76055932,0.43473968,0.28378609,0.15223178,1.6467085,0.24284166,0.22948782,0.15232387,0.20796852,0.41218698,0.62184572,0.19445303,0.25463563,0.026740393,0.026740393,0.1040888,0.035895746,0.30672571,0.062306665,0.39327848,0.13177454,0.061211679,2.8594353,0.07199616,0.039945852,0,0.01782693,0.048726447,0.094115078,0.038387209,0.067860954,0.6379391,1.1896349,0.13407092,0.038954541,0.82944375,0.52644736,0.31558827,0.1451675,0.22527412,0.38099238,0.27847812,0.30120814
jehanabad,1.369863033,bihar,49.63546,29.006876,1.2200369,5.8248596,62.301464,30.492908,0.63325584,14.517407,54.356426,-350959.8402,2.2943127,18.030027,81.969971,5.8907461,74.602852,3.4602921,35.948227,33.421604,569.9278318,31.258951,8.0280132,69.689796,19.930666,28.720158,2.7683439,55.661606,12.849893,-400714.0,6.176404,62.672279,85.583687,0.0,62.628853,112.7078913,682.6357231000001,29.37870919845432,18.34383567798675,30.200214682699333,0.9857736834694312,54.571920268156525,14.242088876008856,5.937910200050284,-66158.74445690229,49.63546,45.69656,3.9389,treated,67.582382,37766928,0.1390126,0.15950032,0.17420664,0.10385947,0.12039981,1.2647547,0.22148702,0.15799628,0.22415967,0.20069948,0.27647883,0.90013188,0.24558704,0.35030687,0.0,0.0,0.11096933,0.093951777,0.29507467,0.084112294,0.43917504,0.18469858,0.11018174,2.9039087,0.17651904,0.023339203,0,0.03077412,0.0,0.17651904,0.063819014,0.07090982,0.40392759,0.62701261,0.084532216,0.053453539,0.82708329,0.99973679,0.403092,0.11163431,0.20942333,0.28121108,0.31598729,0.27553546
jhabua,66.1016922,madhya pradesh,65.86586,30.717173,0.83026558,3.8556216,44.208069,6.611721,83.926971,3.1679482,6.2933626,-678948.6303,1.9195051,10.167673,89.832329,6.02212,76.811867,2.9107003,22.805891,37.869427,536.0225433,33.336933,5.1536942,59.952969,6.3947067,1.3675538,93.461021,1.9234879,3.2479417,-710048.88,5.5819731,77.291924,88.671753,0.0,80.948761,30.59608726,566.61863056,30.858633942576205,9.963941601281697,6.328548176863823,84.44178750974466,6.057399536970592,3.1722676628171937,5.99835309183055,-38339.171043263705,65.86586,77.925858,-12.059998,treated,64.048897,50299792,0.18120097,0.27590087,0.35537228,0.18712936,0.21804896,1.4785103,0.089273825,0.051484566,0.11111467,0.098199412,0.16459429,0.38997409,0.13033366,0.058506224,0.010124138,0.010124138,0.063803129,0.0,0.07656505,0.031901564,0.21652018,0.031784147,0.031901564,1.7393173,0.03696363,0.030268157,0,0.030268157,0.015399706,0.052363336,0.014662585,0.02932517,0.31375811,0.50066793,0.14082751,0.014662585,0.90704519,0.13881885,0.30017608,0.11494388,0.30544078,0.15698482,0.2376363,0.36332843
jhajjar,6.770833492,haryana,30.397072,31.066425,2.0176735,10.183978,90.577148,21.9132,0.52280653,54.241188,23.322809,1186811.355,4.4083652,24.283953,75.716049,5.6649122,71.404991,6.2355738,57.358803,36.469604,546.0782632,31.699902,11.187133,99.270355,27.517065,23.682383,0.0,32.828156,43.489464,1231370.1,5.2552581,57.830173,87.755875,0.0,63.992619,37.68986396,583.7681271600001,31.10732422152472,24.492692644694657,22.02742389042502,0.4890525340616451,23.936503408198483,53.54702366309642,5.638463672611617,79505.16087888904,30.397072,42.885197,-12.488125,treated,65.584198,78149240,0.16368319,0.15111677,0.13815458,0.17988369,0.07798671,0.46796933,0.19156712,0.15593997,0.27417773,0.13288231,0.13231631,0.21066646,0.087262116,0.079296231,0.0,0.013391941,0.065904289,0.074857041,0.084517881,0.039628141,0.12094273,0.046344087,0.055167127,0.83720154,0.05557989,0.020552279,0,0.013856309,0.0,0.05557989,0.033377446,0.028498191,0.27756521,0.36020747,0.096478224,0.011129948,0.84758222,0.33514586,0.13690266,0.062121846,0.072850935,0.043334473,0.039829433,0.11292999
jhalawar,6.465517044,rajasthan,55.797665,29.472498,1.153604,5.2894478,62.262875,17.042284,16.529131,12.352417,53.926117,-88617.73005,2.6563771,16.625191,83.374809,5.738606,74.65551,3.7902951,33.782749,40.278824,909.8464205,31.036217,7.9939795,78.548264,11.80851,10.020945,14.642037,63.385796,11.95122,-207406.59,5.9240637,65.351013,89.580414,0.0,83.41275,60.88654414,970.73296464,29.57057795544004,16.323077987464615,16.60188990345879,16.410768240814274,54.51944923859079,12.32725302624086,5.7502383220169415,-13006.51575837676,55.797665,58.492687,-2.695022,treated,62.880676,84005208,0.20832756,0.18082324,0.20226941,0.10731591,0.14917627,0.519642,0.0,0.016837813,0.0,0.005612604,0.19237763,0.40807095,0.010393737,0.0,0.0,0.0,0.0,0.0,0.060380138,0.0,0.19362575,0.0,0.0,6.3805032,0.010805711,0.0,0,0.0,0.0,0.010805711,0.014046891,0.028093781,0.085115306,0.11462037,0.093946368,0.0,0.8024227,0.16221714,0.2151819,0.067097634,0.09981294,0.077968381,0.1294256,0.11292445
jhansi,25.2788105,uttar pradesh,40.986736,30.192436,1.6346115,8.024415,76.66571,30.118898,0.68431115,15.762885,53.433907,214702.509,3.1194272,47.784588,52.215416,5.9230075,72.333595,2.2603431,56.170506,35.526775,1319.624093,33.270355,10.342341,83.900154,38.878532,30.990479,1.7515166,34.833755,30.778631,367638.91,6.2105942,66.227699,97.157242,0.0,70.733139,93.39678296,1413.02087596,30.39587795737105,47.19592226022706,30.176507100384843,0.754850487021232,52.20448824977327,16.755384398985658,5.942016187740607,24302.83128894308,40.986736,55.763573,-14.776837,treated,64.664368,101325848,0.15556234,0.14861687,0.15666729,0.059906315,0.09166123,1.5038548,0.14115418,0.093171239,0.084507518,0.11665792,0.10927657,0.41838533,0.19582674,0.16280809,0.067811504,0.009033924,0.03354536,0.046069045,0.17389652,0.03354536,0.23121899,0.092559703,0.025464203,2.9918516,0.04903274,0.004516962,0,0.004516962,0.004516962,0.04903274,0.071076408,0.09046644,0.088047594,0.15768561,0.091965377,0.013147021,0.70067674,0.54879987,0.35268927,0.17552447,0.17606501,0.24765317,0.23033984,0.32158294
jharsuguda,33.08823395,odisha,39.871655,31.597755,1.7544571,8.2901735,86.751266,18.916433,32.253357,16.412985,32.310059,-23619.82725,2.7585585,44.318031,55.681969,4.884933,65.114815,5.8766499,49.799984,18.675423,349.1833496,33.433048,8.6960878,82.058418,36.796535,21.002153,39.584057,28.849771,10.564015,-246450.55,4.7411189,59.020329,89.671638,0.0,87.39904,24.22438486,373.40773446,31.716817461379268,43.830082848389154,19.05174161663395,32.728927486910266,32.085576911112206,16.033539993271642,4.875603230460726,-15985.608166616594,39.871655,43.824326,-3.952671,treated,82.510437,45188976,0.066426314,0.1835372,0.060367644,0.012930897,0.019396346,0.27701426,0.02533401,0.0,0.012403114,0.012667005,0.13987005,0.20040689,0.053286977,0.039252359,0.0,0.0,0.0,0.0,0.091245443,0.012403114,0.12760021,0.01962618,0.006201557,3.0352032,0.013424624,0.0,0,0.0,0.0,0.013424624,0.0,0.0,0.24191092,0.38745582,0.083810665,0.0,0.73829252,0.2471036,0.026794123,0.025027564,0.053585503,0.093724161,0.021554571,0.056328319
jhunjhunun,19.49685478,rajasthan,39.525322,29.411068,1.6786735,8.1790848,77.110252,23.320612,1.9713603,14.573688,59.673035,592718.6961,3.6515059,22.21887,77.781128,6.1316891,68.588966,2.3284554,56.146835,37.081543,1449.455433,31.389399,10.43978,94.815964,23.127649,20.868134,2.6135147,62.144535,13.852284,691813.0,5.9049969,61.752106,95.672157,0.0,67.201668,84.58039504,1534.03582804,29.52014499444913,22.268976317870205,23.185392499728007,2.00676603944617,59.80930329472975,14.533912765166408,6.119190229062296,38147.15957686682,39.525322,47.128757,-7.603435,treated,64.41658,128073632,0.11126406,0.10631881,0.1004013,0.036489878,0.064365208,0.78530389,0.067721613,0.0,0.10002731,0.061350584,0.053942773,0.16663411,0.020243824,0.004583614,0.0,0.009167227,0.055339463,0.009167227,0.032385331,0.037597358,0.083477125,0.004583614,0.025476649,0.69293708,0.029890571,0.010339888,0,0.004583614,0.0,0.034831017,0.015493595,0.03098719,0.1089057,0.1752173,0.027080484,0.0,0.73885894,0.067919992,0.2472242,0.05336171,0.10149108,0.055146698,0.16674052,0.16133966
jind,20.0,haryana,46.85173,29.966143,1.7477567,8.4539251,86.769783,30.662209,0.098250769,47.714607,21.524931,877229.2462,4.089355,19.70702,80.292984,5.9669976,69.681839,4.230906,41.147377,31.811275,763.6438983,30.207373,10.144032,90.927467,17.467775,23.306358,0.0,21.540819,55.152821,836214.63,5.4746904,52.927895,87.999107,0.0,63.817097,57.66225737,821.3061556700001,29.983079274310544,19.549807101237352,30.14576945962987,0.0913527796329815,21.526046464603265,48.23682908135193,5.932433699223746,58712.7536908274,46.85173,29.804607,17.047123,not_treated,69.550842,114536024,0.18912736,0.25167599,0.28690341,0.17035076,0.2628971,0.57365811,0.24941029,0.10132055,0.17923926,0.17318781,0.16588415,0.28678977,0.1138115,0.10819799,0.013824297,0.0,0.051567882,0.0,0.17443441,0.0,0.14323531,0.050693247,0.031678889,0.57505047,0.056260701,0.018035375,0,0.006323102,0.006912149,0.062506177,0.006912149,0.013824297,0.064179026,0.090301923,0.0,0.006323102,0.81471246,0.10453934,0.14392112,0.039296344,0.11791781,0.07721784,0.06365779,0.13164717
jodhpur,8.620689392,rajasthan,29.882713,29.151863,1.3619045,6.5219035,68.298882,24.163336,2.208133,25.515789,48.112743,577116.5145,3.5993781,34.257027,65.742973,6.4341722,71.86261,3.5154085,60.900391,33.185162,2640.236889,30.558262,7.8598418,79.425858,38.661045,28.564995,1.9726597,51.693703,17.768641,402428.19,6.9526682,68.843231,90.783104,0.0,74.990219,190.5315843,2830.7684733,29.246524019491844,34.55344987412065,24.45960009603209,2.1922839111986656,48.35376800382858,24.994348834133728,6.469070802716898,27089.7406629382,29.882713,39.194729,-9.312016,treated,68.794701,270291648,0.10760778,0.11937762,0.10985449,0.075646706,0.1070883,1.0737237,0.20123358,0.046837132,0.17181948,0.13139051,0.22487734,0.55489367,0.05696667,0.12875263,0.0,0.0,0.1393604,0.0,0.10589262,0.055717479,0.26092333,0.074207962,0.081922978,1.0706081,0.088730469,0.0,0,0.024611926,0.0,0.097913526,0.027366336,0.043603655,0.1626053,0.27045259,0.025043283,0.034504291,0.78024602,0.24697998,0.33034873,0.061441664,0.12237045,0.15472646,0.227718,0.1771183
jogulamba gadwal,,telangana,64.96772,31.081446,0.96122748,4.5608439,46.618114,22.516758,1.5741513,5.9859567,68.578537,244286.599,3.1170344,10.673865,89.326134,4.7379951,77.430901,7.2811594,34.149071,33.44331,350.0642206,32.99577,6.6482501,67.803078,6.8837686,29.640371,0.0,63.035698,7.3239336,239564.48,4.8348017,71.301643,99.116791,0.0,73.518494,64.74381918,414.80803978,31.38023636812707,10.082301451408917,23.62862148322686,1.3284555628025847,67.71340293425195,6.194790006429066,4.753104809563862,37394.18972090144,,,,,70.823402,50409088,0.31982478,0.63841999,0.24985157,0.22383653,0.1842254,1.1720266,0.25218582,0.12604056,0.25280297,0.17942822,0.21959767,0.75525635,0.11414497,0.31374839,0.051746819,0.022969786,0.11061057,0.051746819,0.26230392,0.051746819,0.34988502,0.14969444,0.059133582,4.8588872,0.030086877,0.036364414,0,0.007194258,0.029701708,0.066913627,0.038048338,0.076096676,0.34844387,0.59142047,0.014608676,0.030765623,0.84042102,0.24421307,0.29260099,0.088857152,0.16339757,0.15896942,0.23640034,0.23180115
jorhat,16.92790031,assam,30.063206,31.361116,1.8083518,8.7131939,86.455009,8.9161921,8.5874977,21.316006,61.180305,-122641.6813,2.6285353,26.845741,73.154259,4.7506833,72.853432,4.8785758,54.022724,16.171486,588.7097555,32.559937,8.7411442,85.529495,24.804304,9.8850431,5.2216558,42.530071,42.363228,-135161.64,4.5845604,62.157661,84.08593,0.0,81.987305,126.9074846,715.6172401,31.573714787550728,26.48371278139089,9.088008032418024,7.990599658484686,57.87287450292219,25.048518091889417,4.72122308273286,-23967.38834860969,,,,,82.029503,120389432,0.31379616,0.33455372,0.32173285,0.30442739,0.2200734,0.41101596,0.056800891,0.056800891,0.02490172,0.031648934,0.18103465,0.41917986,0.083121903,0.090950966,0.0,0.034508761,0.018910879,0.036809493,0.15526313,0.042726424,0.202399,0.042972509,0.030818652,1.1509316,0.038241573,0.006747212,0,0.018404746,0.0,0.038241573,0.03149436,0.062988721,0.33709484,0.54275948,0.10884615,0.031648934,0.73526269,0.5761779,0.10833402,0.048812497,0.079759784,0.038402583,0.054148782,0.08155828
junagadh,32.0,gujarat,48.332703,31.189392,1.7317961,7.8555322,84.928947,16.964684,5.3884292,16.779039,60.52372,500100.1681,3.5195682,36.416931,63.583069,5.3942609,72.952621,3.7100132,40.163666,44.613552,800.5412499,32.654018,8.1127844,84.651222,36.239452,18.014256,5.3257251,70.269379,6.3906388,309831.69,5.7283611,68.713181,88.496368,0.0,82.707123,215.0305868,1015.5718367,31.49950239971914,36.3793527488753,17.186913560620944,5.375152640991059,62.587202560064085,14.579466591436734,5.465001107102867,65604.52472368332,,,,,58.877369,108260432,0.16527732,0.14888752,0.11268554,0.19068129,0.23224624,0.49924389,0.018379698,0.0,0.0,0.009189849,0.026485262,0.026485262,0.025658054,0.011581757,0.0,0.0,0.013173603,0.0,0.011581757,0.0,0.026071658,0.005790879,0.006586802,0.59190452,0.0,0.0,0,0.0,0.0,0.0,0.005790879,0.011581757,0.0478631,0.083679527,0.028821113,0.0,0.78398025,0.082502186,0.23702417,0.22435683,0.24561664,0.023409652,0.1333442,0.18743137
jyotiba phule nagar,3.305784941,uttar pradesh,52.538334,28.311359,1.3515271,6.5407014,65.4543,16.0618,1.2068241,17.001053,65.441505,425930.8496,3.3868301,27.359735,72.640266,6.237731,63.340389,2.5343311,42.244724,38.857304,1182.421827,31.032682,8.9862051,82.132446,27.313534,16.536968,0.60651702,63.605343,19.251171,589553.81,5.72469,63.524925,94.783058,0.0,81.193893,64.56031889,1246.98214589,28.45225073711248,27.35734302405803,16.086400991848546,1.175744251227134,65.34644092498945,17.117548922655292,6.2111691998388565,30526.32851537793,52.538334,69.648857,-17.110523,treated,62.090473,79694296,0.14857328,0.16123712,0.17176931,0.037831504,0.071365908,0.76963586,0.077410072,0.062913865,0.076729998,0.05687663,0.23905766,0.48865792,0.054093845,0.033046104,0.005023409,0.005023409,0.041708268,0.01453882,0.19699924,0.03333782,0.24540234,0.01590159,0.031358968,2.2466068,0.02941671,0.009781114,0,0.009635257,0.0,0.034174416,0.010553817,0.021107635,0.1276263,0.21986796,0.082833931,0.019598931,0.72026479,0.34818184,0.17584448,0.020189073,0.14408202,0.14207526,0.088825479,0.19861957
kabeerdham,34.75177383,chhattisgarh,57.620003,29.421101,1.3373314,6.384614,69.761429,15.321093,17.086618,5.6094909,61.9828,-73091.09885,2.6982353,20.69586,79.304138,5.8235583,67.841682,4.8257833,29.081106,18.663954,602.5740756,30.292988,8.29848,83.998024,11.177551,6.9802999,12.001727,74.836746,6.1812282,-135892.88,5.4562664,63.848007,86.701111,0.0,83.923706,35.92930102,638.50337662,29.47016305922396,20.160254078739687,14.851747218898844,16.80048548123398,62.706105955833145,5.641663199017124,5.802890372905917,-7644.298345281769,57.620003,70.465912,-12.845909,treated,81.599152,79360520,0.028350357,0.032454159,0.069034122,0.046079624,0.019679483,0.9657588,0.095450245,0.05746603,0.095450245,0.060095146,0.14621122,0.20173547,0.057794027,0.057794027,0.050072607,0.023164263,0.1791535,0.15698832,0.11713402,0.15746972,0.1397569,0.028897014,0.088772014,0.32850844,0.042204019,0.015442843,0,0.015442843,0.0,0.042204019,0.0,0.0,0.29977354,0.4649024,0.0,0.007721421,0.79689813,1.0722381,0.29799184,0.068868265,0.21516028,0.16793399,0.16582987,0.155468
kachchh,17.41293526,gujarat,44.236156,29.238485,1.425338,6.2522817,74.060226,22.516783,3.2962811,21.611883,52.314693,646620.7015,3.7151444,30.717287,69.282715,5.5352669,68.639786,3.7485332,49.941998,42.178379,1163.374682,29.726784,8.3619938,86.183571,28.029888,33.066109,0.0,34.569759,31.752113,685497.25,5.8401141,61.147301,94.178154,0.0,84.313316,287.1689452,1450.5436272,29.3351551767136,30.185253683876148,24.60526814666097,2.6437053698946547,48.801669410864605,23.61937805122185,5.59561851385677,135713.14963130924,44.236156,60.558002,-16.321846,treated,60.800724,132408552,0.031259861,0.044858288,0.068247035,0.00472764,0.028155213,0.50234979,0.0,0.0,0.026654139,0.010460593,0.014262825,0.089396037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036930092,0.0,0.0,0.13499838,0.0,0.0,0,0.0,0.0,0.0,0.009930673,0.005732953,0.028008191,0.056016382,0.0,0.0,0.71179253,0.54052395,0.076253816,0.0,0.086062595,0.12503144,0.1563493,0.058652632
kaimur (bhabua),4.477612019,bihar,41.379498,28.703882,1.3155826,6.2485251,66.052643,32.164234,4.6073117,9.3479137,53.880543,-433104.9426,2.1747279,8.5407639,91.459236,6.1936703,71.384933,2.0930035,45.351368,25.62347,837.3790533,31.467642,8.80231,81.710548,4.839469,22.577337,7.1214027,57.67411,12.627149,-334615.56,6.078793,66.310654,86.730865,0.0,71.576195,152.6218645,990.0009178,29.129952518366665,7.970159854543486,30.686285779344868,4.994892407294037,54.46537202211071,9.853451620845972,6.175960429837771,-51583.61842714801,41.379498,44.734165,-3.354667,treated,74.346069,52531752,0.096375808,0.02986449,0.12369692,0.14453153,0.05741594,0.98219973,0.30669323,0.13256556,0.17016411,0.1818749,0.21475402,0.70235813,0.27450621,0.19433132,0.05980581,0.014912238,0.025051326,0.051817726,0.33530343,0.041512951,0.35889205,0.10365704,0.040046409,1.180648,0.067590892,0.019207107,0,0.0,0.006681426,0.073435128,0.0,0.0,0.15619014,0.30720398,0.011688474,0.007456119,0.78825194,1.1268804,0.40779191,0.069492772,0.12089098,0.13229395,0.1142466,0.13748352
kaithal,20.0,haryana,49.093716,30.344019,1.6359515,8.0397539,80.213028,39.055504,1.0278095,42.185322,17.22995,958097.1519,4.1479073,24.697899,75.302101,5.6714063,73.180908,3.0631633,38.484402,39.455494,577.9876601,30.187351,10.425437,90.005341,9.4005013,34.585823,0.0,20.435207,44.978966,1015079.0,5.5805821,57.261806,87.578117,0.0,69.753296,37.37354086,615.36120096,30.334503876377777,23.768822033332768,38.78404098734327,0.965386194330712,17.42461908747158,42.35499205397709,5.66589015445088,61654.023462439145,49.093716,38.633118,10.460598,not_treated,63.183743,78767232,0.030813601,0.14896946,0.012890995,0.012890995,0.13607846,0.090191931,0.038714029,0.007917163,0.007917163,0.023315597,0.007917163,0.007917163,0.007917163,0.007917163,0.007917163,0.007917163,0.007917163,0.007917163,0.007917163,0.007917163,0.007917163,0.007917163,0.007917163,0.007917163,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.08253888,0.13562064,0.070917457,0.0,0.73812848,0.38259467,0.05060612,0.007917163,0.007917163,0.007917163,0.007917163,0.007917163
kalahandi,21.22448921,odisha,44.103622,30.53162,1.2836478,5.8439984,69.615685,18.971001,24.188398,4.9081135,51.932491,-574296.6508,2.0083821,10.505854,89.494148,5.0164123,71.001518,4.0077763,39.638153,17.945829,723.224375,34.401421,7.2865157,82.659767,12.744877,16.142601,27.46298,52.871471,3.5229485,-672025.56,4.8974304,64.771667,83.741776,0.0,84.149803,52.35797566,775.58235066,30.79286233796015,10.6570058559395,18.780061510169265,24.409458322616643,51.995879616235776,4.814603848454465,5.008380075673493,-45365.19606531507,44.103622,58.609077,-14.505455,treated,80.490532,112498688,0.18923707,0.36763707,0.27067322,0.10380565,0.15246058,0.71068519,0.12503912,0.036317214,0.12643747,0.079021901,0.2318922,0.31096569,0.016816624,0.014132671,0.0,0.0,0.038173672,0.030778831,0.068937615,0.029579384,0.17098162,0.00471089,0.03447625,1.4028773,0.025224943,0.0,0,0.0,0.0,0.025224943,0.007245027,0.014490053,0.22571701,0.34520754,0.045759145,0.0,0.72987127,0.21760879,0.052867852,0.038680132,0.14375065,0.17529328,0.092985556,0.20710777
kamareddy,,telangana,51.221161,31.018238,1.1895583,5.688961,58.945316,20.706457,7.0110598,8.9767361,60.557907,21987.80209,2.7995188,15.102209,84.897789,4.5402508,78.457352,7.9075003,44.713394,27.487331,500.5028155,30.761419,7.6209245,71.41552,13.558648,27.799316,4.9290719,60.720219,5.7551579,-45985.391,4.5603032,65.764496,95.934555,0.0,75.057823,105.089314,605.5921295,30.97367181226825,14.834352535714238,21.93729150114212,6.649769305112053,60.58607324573382,8.41769078460781,4.543730523162507,-7977.600420862684,,,,,73.617027,89832672,0.41036806,0.7144556,0.47883871,0.35991129,0.27584451,1.029056,0.14072102,0.11735877,0.11643128,0.11069185,0.28304356,0.59444427,0.13298194,0.20328924,0.0,0.013894232,0.027788464,0.027788464,0.15321715,0.013894232,0.28779724,0.09815786,0.013894232,2.2656319,0.042444579,0.024791058,0,0.033291575,0.006947116,0.081327513,0.040867902,0.081735805,0.4342474,0.7399509,0.11335286,0.006947116,0.75204813,0.49024868,0.3445445,0.082012579,0.16959324,0.13949169,0.23235148,0.21544282
