state,district,_merge_flag,digital_gender_gap,internet_gender_gap,mobile_finance_gap,bank_account_gap,f_mean_age,f_mean_education,f_mean_yrs_edu,f_pct_literate,f_pct_primary_plus,f_pct_secondary_plus,f_pct_higher_sec,f_pct_college_plus,f_pct_sc,f_pct_st,f_pct_obc,f_pct_general,f_pct_hindu,f_pct_muslim,f_pct_christian,f_pct_sikh,f_pct_buddhist,f_pct_jain,f_pct_other_relig,f_mean_wealth_idx,f_mean_wealth_scr,f_pct_wealth_q1,f_pct_wealth_q2,f_pct_wealth_q3,f_pct_wealth_q4,f_pct_wealth_q5,f_pct_urban,f_pct_rural,f_mean_hh_size,f_pct_married,f_pct_never_married,f_pct_widowed,f_pct_divorced,f_pct_has_mobile,f_pct_mobile_fin,f_pct_uses_internet,f_pct_has_radio,f_pct_has_tv,f_pct_has_landline,f_pct_reads_news,f_pct_listens_radio,f_pct_watches_tv,f_pct_no_media,f_mean_bf_dur_c1,f_mean_bf_dur_c2,f_mean_bf_dur_c3,f_mean_bf_dur_c4,f_mean_bf_dur_c5,f_mean_bf_dur_c6,f_mean_bf_months_c1,f_mean_bf_months_c2,f_mean_bf_months_c3,f_mean_bf_months_c4,f_mean_bf_months_c5,f_mean_bf_months_c6,f_pct_ever_breastfed_c1,f_pct_ever_breastfed_c2,f_pct_ever_breastfed_c3,f_pct_ever_breastfed_c4,f_pct_ever_breastfed_c5,f_pct_ever_breastfed_c6,f_pct_currently_bf,f_pct_early_bf_c1,f_pct_early_bf_c2,f_pct_early_bf_c3,f_pct_early_bf_c4,f_pct_early_bf_c5,f_pct_early_bf_c6,f_n_respondents,m_mean_age,m_mean_yrs_edu,m_pct_no_edu,m_pct_primary_edu,m_pct_secondary_edu,m_pct_higher_edu,m_literacy_rate,m_urban_share,m_pct_sc,m_pct_st,m_pct_obc,m_pct_general,m_pct_hindu,m_pct_muslim,m_pct_christian,m_pct_sikh,m_pct_buddhist,m_pct_jain,m_pct_other_relig,m_mean_wealth_idx,m_pct_wealth_q1,m_pct_wealth_q2,m_pct_wealth_q3,m_pct_wealth_q4,m_pct_wealth_q5,m_mean_hh_size,m_pct_married,m_pct_in_union,m_pct_live_partner,m_pct_owns_mobile,m_pct_mobile_fin,m_pct_has_bank_account,m_pct_uses_internet,m_pct_reads_newspaper,m_pct_listens_radio,m_pct_watches_tv,m_pct_heard_fp_radio,m_pct_heard_fp_tv,m_pct_fp_newspaper,m_pct_fp_mobile,m_pct_fp_wall,m_pct_fp_internet,m_pct_currently_working,m_pct_worked_12m,m_pct_dv_goes_out,m_pct_dv_neglect,m_pct_dv_argues,m_pct_dv_sex,m_pct_dv_food,m_pct_dv_unfaith,m_pct_dv_disresp,m_pct_any_dv,m_pct_owns_house,m_pct_owns_land,m_pct_smokes_cigarettes,m_pct_smokes_bidis,m_pct_uses_tobacco,m_pct_drinks_alcohol,m_pct_drinks_freq,m_pct_has_diabetes,m_pct_has_hypertension,m_pct_respiratory,m_pct_thyroid,m_pct_heart_dis,m_pct_has_cancer,m_pct_kidney_dis,m_pct_high_bp,m_pct_high_glucose,m_mean_sys_bp,m_mean_dias_bp,m_mean_glucose,m_mean_waist_cm,m_mean_hip_cm,m_mean_wh_ratio,m_pct_father_beat,m_pct_wife_emp,m_n_respondents
assam,sonitpur,Matched,20.111748,0,2.7411518,81.591789,30.736677,1.520425,6.8328643,79.616051,79.616051,65.421097,7.0053482,7.0053482,23.3888,10.518787,54.813065,11.148148,70.934586,24.508213,4.4618425,0,.09536045,0,0,2.1797729,-416898.0285101227,31.372726,35.360249,20.621317,9.2084169,3.43729,13.710213,86.289787,4.8183956,71.303085,25.188784,0,3.5081379,66.481026,8.1630821,0,3.4467523,59.882854,.36538827,17.751904,11.155215,60.110909,36.87606,84.026176,94,94,,,,27.579777,94,94,,,,13.275853,0,0,,,,18.405386,53.448273,,,,,,815.4700998067856,33.643261,7.2062922,12.538136,19.800833,0,57.448017,83.159187,13.789946,18.015499,15.796535,50.186874,16.001095,79.069839,19.526396,1.4037633,0,0,0,0,-458544.63,27.764872,46.941765,18.012568,7.280797,0,4.498641,62.379337,62.379337,100,86.592773,10.904234,81.591789,0,27.949677,15.988029,69.021942,11.047806,66.88121,51.592457,,82.742325,34.872009,82.282921,2.1948805,13.506469,14.972073,18.933718,9.9325705,8.4810028,14.950832,12.093594,27.625656,49.661953,51.118702,4.0913839,4.8286157,45.515617,28.104046,17.698668,1.8694463,1.4609517,0,1.0119941,.50599706,0,0,18.047367,26.039082,126.41444,81.548569,125.37306,81.905014,91.985794,.88456482,6.1021848,12.471054,158.5548676848412
assam,south salmara mancachar,Matched,36.484573,0,18.624241,73.821899,29.598732,1.2902697,5.7023859,68.028664,68.028664,56.107605,4.8907065,4.8907065,18.368309,1.2340848,4.256989,76.140617,3.1739299,96.826073,0,0,0,0,0,1.6546696,-764464.3682063895,50.730221,36.098076,10.146214,3.0254879,0,4.950007,95.049995,5.3482175,77.796837,17.929594,0,4.273572,51.304626,3.3862374,0,1.552054,31.474035,.26532257,7.6873422,4.1320181,43.68325,52.944313,81.824623,94,,,,,28.261271,94,,,,,17.173252,0,,,,,25.622055,51.306122,,,,,,356.5332061648369,33.16272,6.5354939,23.926882,21.10183,0,41.808407,64.334015,3.1599236,14.735167,0,0,85.264832,4.9681587,95.031837,0,0,0,0,0,-671834.19,38.506519,52.217205,6.7822399,2.4940383,0,5.610847,75.294479,75.294479,100,87.7892,22.010479,73.821899,0,17.739492,10.624065,58.242764,14.647153,64.180878,25.566101,,47.601257,22.786882,86.14019,1.8510543,16.672747,20.203478,24.810938,3.0398903,3.8490369,29.726246,24.068968,49.246609,64.197151,41.287392,3.8583145,22.172632,35.546692,2.3824167,.67710471,1.2588525,8.8183842,.58115149,0,0,0,0,17.598505,37.19878,125.98962,81.375755,121.73323,76.701302,84.278564,.91112494,22.977453,1.6570849,80.83107578754425
assam,west karbi anglong,Matched,36.640709,0,2.4585361,67.29287,29.944292,1.4614655,6.514142,76.826324,76.826324,65.213943,4.1062756,4.1062756,3.4933105,75.250587,19.90572,1.3503871,86.037941,.19641779,13.587008,0,.092366576,0,.086270697,1.6645713,-796910.7931457836,49.213184,38.322556,9.623209,2.4760547,.36499831,6.8208694,93.179131,5.1710315,70.472733,26.646078,0,2.8811967,47.307404,18.400953,0,1.5194055,55.110569,.35452902,16.734686,6.7211056,70.829102,27.953592,82.702744,94,94,,,,29.614286,94,94,,,,15.113713,0,0,,,,19.097645,59.392685,,,,,,158.5497799813747,31.971052,7.7988687,15.33308,9.7447443,0,65.537834,80.523262,5.0194812,7.4517646,60.64856,30.43001,1.4696674,83.184708,.68585795,16.129433,0,0,0,0,-691460.75,42.124401,37.060959,15.192354,4.9078999,.7143842,5.1718574,64.242737,64.242737,100,83.948112,20.859489,67.29287,0,25.012657,9.4272003,86.517639,9.7912607,76.856934,29.432165,,75.111923,25.780472,70.654953,11.012968,7.3254018,9.8143148,11.844071,2.0861001,0,14.427326,14.819624,22.692255,65.433212,61.776276,4.3961196,5.6843233,46.499168,45.191772,38.93454,2.12205,4.0404944,0,.75161493,0,0,1.4012444,23.54808,28.252346,128.2961,81.898659,124.52027,77.951569,88.120003,.88392395,16.977732,9.0089159,32.32812272012234
west bengal,darjiling,Matched,19.606514,0,5.3327007,91.365257,31.377325,1.6718588,7.9170308,84.374832,84.374832,70.086662,12.724391,12.724391,35.872192,18.76687,17.251162,27.90786,75.790901,10.688587,6.0201626,0,7.500349,0,0,2.8818831,78618.41636784843,11.208267,28.319925,29.671764,22.67532,8.1247253,43.176399,56.823605,4.8752031,70.741341,24.621576,0,4.6370783,69.554344,13.212191,0,6.0073028,84.199265,1.432821,36.900059,9.7855244,84.945091,13.066019,80.256538,,,,,,27.634403,,,,,,19.694574,,,,,,14.292006,62.865482,,,,,,1156.701266169548,32.85907,8.2128706,7.4035115,17.047306,0,63.101601,89.45591,40.166752,34.607063,22.002478,15.590072,26.725145,73.336586,5.4485521,12.923498,0,8.291357,0,0,-67616.797,17.803596,24.689779,35.516678,18.299641,3.6903017,4.3871574,65.413628,65.413628,94.570541,89.160858,18.544891,91.365257,0,53.745277,19.159992,93.397911,.65857756,60.31329,33.130501,,54.991032,30.335287,83.028053,2.5116165,7.1533346,4.1567407,17.433826,10.770196,1.0288563,15.136673,21.304836,38.473492,53.650986,19.356073,17.401623,9.3117695,40.070435,39.044426,26.954195,3.6645744,6.8769774,0,0,.53435361,0,1.3171551,28.143528,34.952404,128.43404,84.309082,126.80927,79.602699,87.467896,.91037172,7.8115692,16.030151,230.6335842609406
west bengal,jalpaiguri,Matched,31.618027,0,2.0307388,88.614479,31.281445,1.5290209,7.0521722,77.795486,77.795486,63.255035,11.851568,11.851568,51.440357,19.943827,11.583425,15.087684,85.054794,11.741689,3.2035131,0,0,0,0,2.3806832,-274135.4980547024,27.305788,31.487041,22.595373,13.056662,5.5551353,29.231422,70.768578,4.611095,72.228447,22.819351,0,4.9522085,57.60231,15.852314,0,1.9430472,71.225861,1.4206238,26.612219,6.692677,76.184891,21.989542,78.311539,94,,,,,25.820267,94,,,,,22.140036,0,,,,,14.108622,63.060062,,,,,,2628.085972070694,34.107185,7.9884171,13.738288,19.308432,0,41.770599,73.761253,29.643097,48.901619,24.33923,19.401894,7.3572583,75.971001,15.711425,8.3175735,0,0,0,0,-199287.39,16.930889,43.561535,19.896879,10.553125,9.0575743,4.4580464,65.047699,65.047699,100,89.220337,17.883053,88.614479,0,40.195213,16.665253,83.709076,8.5347366,52.12394,33.663979,,55.720966,37.662136,81.423965,4.4673548,10.317225,15.126677,15.38927,10.262053,4.8961239,22.509134,19.819136,28.882875,39.861591,21.421646,10.531271,18.521851,47.787796,34.886715,20.079504,.91880059,6.0514746,2.6923254,0,1.190612,0,1.8359199,16.730959,33.332321,125.1548,81.229599,128.52132,79.73764,87.876266,.90599865,13.297767,9.6666727,539.6889300346375
west bengal,koch bihar,Matched,50.716232,0,-.30111361,84.944824,30.611784,1.5570569,6.8602457,83.643669,83.643669,63.907017,8.1550035,8.1550035,62.391842,.63036132,15.343256,18.420509,74.027496,25.9725,0,0,0,0,0,1.9352534,-562822.0583864154,33.838074,45.284184,15.762872,3.7440631,1.3708066,11.418026,88.58197,4.6387744,80.740128,15.78686,0,3.4730103,41.684837,7.2479396,0,1.9693695,57.529438,1.2488195,21.429703,6.2940416,69.216988,28.127691,79.490211,94,,,,,23.263594,94,,,,,19.763435,0,,,,,19.766224,61.255497,,,,,,2026.147985339165,32.767014,6.8617172,14.024465,24.67288,0,50.74522,75.049438,11.592505,64.865631,1.4928931,11.655528,15.537749,64.048309,35.278889,.67280036,0,0,0,0,-521786.34,34.396561,40.036446,21.429739,3.5324712,.60477912,4.840827,69.283432,69.283432,99.11937,92.40107,6.946826,84.944824,0,41.090508,22.663048,72.578667,3.8911932,48.525364,33.758934,,48.05378,24.197895,83.550934,4.6997538,22.476419,28.856525,30.509047,13.77764,11.820665,34.166672,32.60981,50.595909,45.893291,32.388767,7.6745329,20.3458,52.132977,31.406761,11.1918,5.5649338,6.5582848,3.7027943,3.0902786,1.8539826,1.8539826,2.4777629,15.384194,26.730743,124.31078,81.002327,120.60658,80.129166,87.546577,.91538751,20.047499,7.0345855,440.0945842266083
west bengal,uttar dinajpur,Matched,47.386593,0,-6.5930691,86.989868,29.370247,1.3413244,6.1729736,70.5401,70.5401,55.328415,8.2639284,8.2639284,33.099255,8.6357288,17.558014,39.321404,53.355671,46.054466,.58986247,0,0,0,0,1.9910388,-566574.7550733971,43.7593,29.925228,13.623768,8.8357019,3.8560014,12.033838,87.966164,4.9560313,71.07888,24.452999,0,4.4681191,44.077282,19.44091,0,1.5809219,52.248783,.73039627,18.020498,4.7615261,64.175354,33.140953,82.228127,94,94,,,,25.817261,94,94,,,,16.179962,0,0,,,,21.249001,62.632275,,,,,,1842.336537718773,32.84164,6.7997937,21.058035,21.445408,0,40.780361,70.365952,12.244085,42.998135,3.3230224,21.908409,31.770432,60.216721,39.783279,0,0,0,0,0,-443321.72,36.362625,35.607876,11.146461,11.703835,5.1792035,5.0895405,64.600319,64.600319,97.833176,91.463875,12.847841,86.989868,0,31.856819,11.935007,70.683807,4.6038332,50.991665,27.699413,,65.337563,19.391899,80.791565,6.5998077,4.5682392,6.5873652,12.391985,11.471292,4.6187792,14.528255,21.475178,35.192612,47.23645,25.343052,10.870247,19.190716,44.742256,24.662308,4.9624953,4.9701443,6.0061159,.6868906,.69489408,2.4789689,0,3.3927836,13.959265,37.815826,124.14383,81.224777,124.99411,77.483109,84.043266,.92141461,9.7965498,5.907763,368.7018083333969
west bengal,dakshin dinajpur,Matched,23.710751,0,-7.0394635,88.40554,31.113043,1.5419585,7.0197721,81.747986,81.747986,62.664368,9.7834921,9.7834921,47.471134,19.621578,8.8564577,22.870724,79.05761,19.564316,1.2930889,0,0,0,.08498586,2.0239537,-547039.1962150084,41.702919,32.54636,11.743234,9.6674051,4.3400826,14.866254,85.133743,4.6287599,77.912132,15.360525,0,6.7273417,61.470234,9.8187637,0,2.0779896,62.498718,.085343771,22.045275,4.7581944,72.954666,24.465994,80.783356,94,,,,,24.624359,94,,,,,20.192167,0,,,,,17.496538,70.224655,,,,,,1217.617868602276,33.934608,7.3027935,17.150887,19.30302,0,45.730167,74.481926,17.123079,41.735195,17.93433,25.360888,14.969584,76.686897,22.120226,1.1928754,0,0,0,0,-426231.16,40.46936,24.771036,19.501974,10.947612,4.31002,4.5087948,66.779419,66.779419,97.189346,85.180984,2.7793002,88.40554,0,41.260593,19.892845,78.253212,14.993959,46.90675,29.368845,,52.619595,23.100454,82.368431,5.4428215,20.473146,25.082376,31.935232,6.9699793,6.3463993,39.803223,40.41713,53.741844,51.629837,34.77874,8.3228817,21.909151,45.599125,21.890385,6.4945302,2.5349886,3.8113117,1.6926205,.60351104,2.326144,0,1.8088905,13.486939,41.811726,122.47689,79.667175,134.61731,89.724983,96.318413,.92497492,26.071337,12.010824,256.6517916917801
west bengal,maldah,Matched,50.331509,0,-3.6775904,87.972031,29.920122,1.3612831,6.2543077,73.32354,73.32354,57.011692,5.7930737,5.7930737,41.212246,5.4288487,15.778871,27.906046,56.414688,43.379551,.20575936,0,0,0,0,2.1416385,-444021.2175501797,34.394188,34.276726,17.266504,10.896232,3.1663532,12.70794,87.292061,4.9369988,77.521408,17.022587,0,5.456007,37.722652,17.125612,0,.9225415,58.001446,.18937078,12.632821,4.9699774,58.907455,38.32394,75.217514,94,,,,,27.389027,94,,,,,24.90486,0,,,,,20.173775,55.560696,,,,,,2684.722506523132,32.126907,6.6064973,21.891005,23.077139,0,41.196014,72.464874,11.368631,65.886475,15.58583,9.7745676,5.8101869,53.281773,46.718224,0,0,0,0,0,-614379.94,44.062401,33.206249,12.410521,9.7715216,.54930758,4.72121,63.98616,63.98616,98.771706,88.054161,13.448022,87.972031,0,26.906979,8.3919134,67.293152,8.8657732,58.336811,31.8915,,70.965134,31.635199,83.903824,2.8405623,10.239087,15.797556,19.083828,5.4339075,4.4303131,11.293006,20.155781,26.853483,54.563457,40.56004,7.3700333,22.122133,39.857033,20.219587,7.2834687,1.0538567,3.6330137,.74956959,0,1.6179581,0,.40567619,14.119389,32.823402,121.46947,78.41671,127.05331,90.898827,97.883583,.91866326,19.292751,2.487052,487.2486939430237
west bengal,murshidabad,Matched,50.669464,0,-.054474831,87.523788,29.634407,1.3933009,6.1657805,76.755775,76.755775,58.690868,3.8834386,3.8834386,18.239563,4.300837,18.704899,57.123478,36.635937,62.117226,.895998,.35084009,0,0,0,2.0151134,-548425.3169356866,37.143917,34.012138,19.923077,8.0304298,.89044112,22.649862,77.350143,5.0473738,79.590973,15.845863,0,4.5631657,30.824152,4.1843672,0,1.4875841,49.042019,.26029661,20.544802,15.473793,63.248165,32.635078,79.982437,94,94,,,,28.81863,94,94,,,,18.425835,0,0,,,,17.5877,66.712952,,,,,,5116.030678987503,32.603733,5.6955838,24.273104,23.931347,0,44.426571,69.535286,16.772982,22.323761,1.0321214,20.002733,55.894123,40.293701,59.706295,0,0,0,0,0,-770615.69,48.92775,30.557278,15.637541,4.8774304,0,5.2110696,70.797173,70.797173,98.896828,81.493614,4.1298923,87.523788,0,24.508398,17.403595,76.063286,9.664608,44.943283,17.670481,,61.321247,6.6596417,80.641731,6.8912244,20.089867,19.363293,30.976803,11.56256,6.1425619,38.302624,44.357666,64.58493,55.96389,41.04657,7.4400811,40.499271,47.730484,15.21602,3.9782684,5.7287154,5.5306311,1.6493773,4.4241686,0,0,1.3613222,8.4693651,29.873245,118.93201,77.544235,121.21098,79.648651,86.183197,.92348379,13.227312,2.0132244,1086.800057888031
west bengal,birbhum,Matched,47.864532,0,9.9905548,87.655327,30.162981,1.4025989,6.2559972,75.875694,75.875694,58.234509,6.1496849,6.1496849,40.167301,9.8538923,18.684729,31.199699,62.150867,37.476601,.37252951,0,0,0,0,2.0243592,-616991.6061222116,47.195885,23.313156,14.324474,10.19213,4.9743562,11.185761,88.81424,4.9838128,79.735771,14.26065,0,6.0035844,39.296822,1.6538672,0,1.5816929,55.21817,.85194314,14.799457,4.8340888,64.13829,33.902275,81.721169,94,,,,,24.419365,94,,,,,18.566551,0,,,,,20.807114,72.521545,,,,,,2587.613792777061,32.3615,6.2491031,23.907673,22.23358,0,40.701492,67.220863,11.429734,50.880211,15.858579,19.402113,12.927363,63.923264,35.47213,.60460854,0,0,0,0,-700649.38,53.741211,21.444565,7.6021085,10.840361,6.3717551,4.9217215,68.875092,68.875092,100,87.161354,11.644423,87.655327,0,31.334167,16.705891,79.949722,3.2110233,47.548813,22.508745,,40.34383,15.349521,78.484894,10.024733,16.879356,16.456968,34.801403,13.503914,4.2949305,19.889143,42.536884,56.579937,45.115643,30.973,6.6275887,33.461292,42.990017,26.731829,12.154121,1.2089074,4.4073715,2.4603143,0,1.8831054,0,2.9087706,11.482594,34.252869,120.9866,79.706596,125.08543,76.840019,84.595306,.907529,16.212297,7.3059416,526.6202294826508
west bengal,nadia,Matched,40.544777,0,-4.7590146,81.450432,31.801559,1.5345726,6.8754215,81.773903,81.773903,63.932358,7.7510009,7.7510009,47.330811,2.275476,15.835847,31.488323,63.095303,34.980007,1.6959555,.22873695,0,0,0,2.3389225,-316636.7890385945,28.691456,33.56797,18.271204,14.095614,5.3737531,27.861872,72.13813,4.4176826,81.355118,14.577254,0,4.0676246,42.950676,11.996883,0,4.249259,61.76516,1.4294699,21.40065,7.3996434,71.161789,26.204004,72.95163,94,,,,,25.502689,94,,,,,30.547205,0,,,,,13.069192,70.979256,,,,,,3446.029856204987,33.183872,7.227509,11.655755,26.435963,0,46.798004,76.992065,27.88159,32.027538,3.1875238,38.27573,22.126755,50.696766,47.825756,.73955899,.7379182,0,0,0,-392134.56,35.452797,31.802555,14.653359,9.5582876,8.5330029,4.1499414,68.89135,68.89135,94.755402,83.495453,7.2378688,81.450432,0,43.586426,17.011944,69.25737,14.120853,52.103149,28.624933,,41.056511,23.655521,86.57457,4.2388577,25.044806,36.487568,41.396152,14.299252,9.8957863,47.429924,44.276325,64.918839,51.612164,27.899015,9.7921762,39.798862,50.759411,20.83864,8.0763426,1.8520372,4.1642284,6.8903723,1.1546603,5.303514,0,2.083813,11.111226,51.23447,121.28932,78.224152,145.43362,95.346062,102.96549,.9150039,18.938902,10.431823,744.0870625972748
west bengal,north twenty four parganas,Matched,31.680576,0,-8.1829014,86.832092,31.455334,1.8040247,8.4048042,90.1633,90.1633,74.341568,15.897602,15.897602,42.15451,4.6271114,20.711784,31.933836,66.738029,32.59705,.56854457,.0963796,0,0,0,3.058341,192151.8674065638,13.350402,20.477732,28.444866,22.44137,15.285632,54.907722,45.092278,4.4060364,76.954323,18.363941,0,4.681736,63.392437,24.653044,0,3.0593908,72.269424,2.5890088,35.578896,8.540823,80.285034,18.676123,73.170868,94,,,,,23.773258,94,,,,,30.786238,0,,,,,14.374164,65.328369,,,,,,6447.614752292633,33.824429,8.1304703,11.216936,19.566566,0,53.367741,88.150856,57.631294,31.760555,0,31.631172,33.456604,67.085892,32.914108,0,0,0,0,0,324840.75,9.9824753,22.518332,21.874733,20.022852,25.601608,4.6875181,67.542877,67.542877,100,95.073013,16.470142,86.832092,0,55.047043,37.321213,86.733086,.65433425,37.681084,32.575211,,57.929218,42.353668,83.985359,3.4279943,25.423941,28.279537,34.31641,16.38825,15.11485,42.477543,36.354691,56.729626,37.386154,24.133612,12.510438,27.828157,52.453568,22.014778,5.9899063,2.5763769,4.0446749,5.8897667,1.3125032,4.2158523,1.3112664,3.2819386,13.27755,34.06897,125.30079,80.2696,121.49244,81.946503,89.587196,.91511464,24.889439,10.537967,1452.050222396851
west bengal,hugli,Matched,30.521896,0,6.7826481,81.773186,31.618551,1.7002002,7.842793,86.513649,86.513649,69.318985,14.187387,14.187387,32.742416,5.2087169,9.9576092,51.131351,84.156326,14.339887,0,0,0,0,1.5037891,2.6787891,-80494.11884637074,22.876812,24.92157,22.525293,20.798536,8.8777895,37.287163,62.712837,4.7324052,77.793137,17.611118,0,4.595747,59.615242,7.4149847,0,8.165308,74.537498,2.0349128,31.873789,21.638355,73.881638,22.521095,80.774544,94,,,,,26.928102,94,,,,,17.255827,0,,,,,14.44702,77.186546,,,,,,3730.965059280396,34.650791,7.3102665,15.20927,21.967186,0,44.820831,76.79158,35.201733,38.377842,.77822965,15.364952,44.76804,83.253983,16.746021,0,0,0,0,0,-171013.91,26.271,26.210541,23.996445,14.619893,8.9021215,5.1666818,73.818169,73.818169,100,90.137138,14.197633,81.773186,0,48.761017,21.150135,81.685242,17.443436,46.193703,45.51083,,74.498497,8.5902205,90.947617,2.0441022,26.654434,28.478178,34.73904,14.781727,6.4337478,25.507927,45.753471,66.603615,76.658096,60.355003,15.229919,30.235649,56.609123,34.734039,13.702221,3.6744728,6.4974508,1.4426626,2.9579363,2.8295765,0,.7481631,15.612803,33.819336,121.62469,80.16835,130.60555,89.025009,96.126122,.91875863,24.338276,3.6508739,702.1948747634888
west bengal,bankura,Matched,51.092987,0,-.27137375,86.740753,30.578075,1.3573469,6.1629157,72.647873,72.647873,56.400818,6.6860051,6.6860051,34.908649,13.273287,14.445332,32.691391,87.696182,11.412019,.19720516,0,0,.18193482,.51265949,1.7939785,-777809.2492290998,54.510117,23.242361,12.840554,7.1535153,2.2534571,8.9390144,91.060982,4.9746885,79.734749,16.407894,0,3.8573551,31.118805,10.594716,0,3.8549774,49.824562,.098602578,16.067051,9.7331476,58.477615,38.554348,78.364441,94,,,,,25.399765,94,,,,,20.706566,0,,,,,16.190624,47.716923,,,,,,2290.466531991959,32.978252,6.8437266,16.975443,23.952841,0,43.132221,65.159836,8.4260445,37.00016,15.334052,32.528072,13.519775,71.834061,27.464184,0,0,0,0,.70175666,-855943.69,57.091244,20.230757,13.911343,8.7666588,0,5.1822605,71.494499,71.494499,98.815216,82.211792,10.323342,86.740753,0,31.135315,11.711253,53.28899,7.7490039,33.904724,21.367144,,33.964401,9.1920643,75.839989,12.468393,21.287661,26.058775,33.835648,16.87595,7.6277375,35.84758,42.463596,64.083069,26.173887,24.294556,10.379479,27.639236,42.876698,30.91012,13.942568,.77679455,3.7175004,2.6304429,1.7513705,4.6615019,0,0,14.404639,36.455055,119.6387,78.628006,136.19644,85.421646,93.271507,.90671915,8.4006891,7.1774988,491.3743169307709
west bengal,puruliya,Matched,53.717609,0,3.1987615,83.889938,30.460726,1.285197,5.8786635,67.576622,67.576622,53.662903,7.2801738,7.2801738,17.992956,24.331867,28.406126,25.532871,91.628769,8.1134119,.093773849,0,0,0,.16404629,1.7620661,-922008.7572924406,61.018692,15.858471,11.725321,8.6925659,2.7049515,17.363729,82.636276,5.2336826,75.813782,20.135052,0,4.0511675,29.82893,3.5615258,0,1.9168271,36.029057,.15483795,10.336206,3.9351459,40.437542,56.639015,84.27581,94,,,,,25.317102,94,,,,,12.938205,0,,,,,20.502893,62.406315,,,,,,1746.852617144585,32.581337,7.6792378,13.610983,14.206958,0,61.691082,84.941254,18.034222,14.661773,18.650894,31.593552,30.746376,92.202614,7.7973828,0,0,0,0,0,-1013522.4,68.6101,13.529989,7.5011768,7.3868842,2.9718494,5.1021438,65.691452,65.691452,96.719536,83.546539,6.7602873,83.889938,0,32.688877,9.4929829,50.958763,5.7778344,15.942449,18.622118,,38.912182,10.084881,68.272987,13.647058,10.393024,12.924607,22.847643,12.327702,6.0469179,18.309772,28.760725,37.583755,44.324707,33.916798,8.6879148,19.382929,51.94252,18.55896,4.7830949,.65996683,3.421047,.67967397,0,.9861635,0,0,12.047998,35.865974,121.63223,80.261856,142.32649,83.715843,91.631119,.90855247,8.7173357,3.7580743,344.5464012622833
west bengal,haora,Matched,32.529743,0,3.8046055,94.852356,31.393253,1.747046,8.0612793,87.759216,87.759216,72.387138,14.558249,14.558249,29.093206,1.3472074,12.041322,56.881386,71.016228,27.280474,.87001437,.58000958,0,.25327453,0,3.0843942,189697.762185888,13.790919,20.696266,25.437424,23.433264,16.642128,66.9058,33.094204,4.7443738,73.887016,22.283735,0,3.829252,62.106396,18.814663,0,3.0640552,79.250595,1.8622749,28.467911,10.43305,84.609627,13.033691,81.632561,94,,,,,30.796942,94,,,,,18.132393,0,,,,,14.265029,60.228497,,,,,,3320.215729832649,35.629524,8.751194,4.1724172,18.282137,0,59.888695,91.971718,65.032249,16.042025,0,17.193621,66.764359,65.761192,34.238808,0,0,0,0,0,321367.16,8.621583,20.556032,23.448395,30.872068,16.501921,4.7215667,65.142723,65.142723,99.201088,94.636139,22.619268,94.852356,0,57.032249,27.98031,92.579918,6.7676015,78.941971,48.908199,,67.2658,31.413109,88.946922,3.4272578,10.113258,6.3684702,21.527861,12.504688,6.9038467,26.402647,28.226536,43.880127,65.313835,29.76482,15.585725,15.946367,36.217903,24.337933,8.7993736,3.4905787,8.045536,1.2625602,2.6580207,.63633686,.52043253,.64477372,28.928646,35.125793,126.8854,83.032791,123.9286,86.554176,93.910034,.91393012,6.3469367,1.3620692,630.877596616745
west bengal,kolkata,Matched,7.1153488,0,9.5809536,93.447098,32.516041,1.9592292,9.5118761,91.203461,91.203461,79.245018,25.474443,25.474443,24.379986,.84708172,6.3614979,66.605499,81.540726,17.034639,1.2337804,0,0,.19085453,0,3.7731674,677706.8950210392,1.9472585,10.75057,24.013592,34.615349,28.673231,100,0,4.3691158,67.369934,28.031906,0,4.5981593,86.19899,26.177141,0,5.3292861,90.527428,6.6234336,49.203163,18.310768,91.13237,6.6756926,74.107132,94,,,,,28.5159,94,,,,,28.081173,0,,,,,8.7272062,55.436073,,,,,,2786.060735344887,35.188145,10.656287,8.816741,7.6050982,0,39.194382,87.465439,100,23.943747,1.367784,7.7959003,65.76873,69.715073,28.349775,1.2901036,0,0,.64505178,0,857158.75,0,8.492897,18.700733,37.277691,35.528679,4.3788271,58.528019,58.528019,99.289963,93.314339,35.758095,93.447098,0,70.596657,21.078691,94.038528,2.86165,74.807434,55.561195,,71.974266,36.037296,82.45472,.64505178,7.6412029,3.5242014,11.845726,2.7494459,2.9242907,11.532639,13.633911,20.9746,39.583134,9.1293182,23.933805,18.654779,48.40572,25.306841,9.2276249,2.7056587,4.4951949,1.2029163,0,1.3883759,.84592861,1.3883759,19.36902,53.058773,127.30647,80.490036,145.86795,86.56395,93.941162,.91753852,7.7011065,13.738382,574.7632915973663
