state,district,internet_5,mobile_5,gender_5,internet_use_m_5,mobile_own_m_5,internet_use_f_5,mobile_own_f_5,dd_internet_use_5,dd_mobile_own_5,State_Code,DistrictCode,in_labour_force,Employed,Unemployed,Employed_self,Employed_ownacc,Employed_ownent,Employed_help,Employed_Salaried,Employed_wages,Employed_casual,men_mobile_own_4,men_mobile_financial_4,men_mobile_own2_4,men_mobile_financial2_4,n_obs_men_4,women_mobile_own_4,n_obs_women_4,digital_gap_ownership_4
madhya pradesh,sidhi,0,0.46583855,1,0,0.78676468,0,0.46583855,0,0.32092613,23,45,40,7,1,32,6,0,26,2,7,5,0.7878558,0.16786394,0.7878558,0.16786394,39.30738594,0.6371839,112.9654373,0.1506719
madhya pradesh,singrauli,0,0.87500006,0,0,0.87500006,0,0.27500001,0,0.60000002,23,46,47,1,0,46,6,0,40,1,1,0,0.90088516,0.11522311,0.90088516,0.11522311,38.26038745,0.61334169,130.9490987,0.28754348
madhya pradesh,singrauli,0,0.27500001,1,0,0.87500006,0,0.27500001,0,0.60000002,23,46,47,1,0,46,6,0,40,1,1,0,0.90088516,0.11522311,0.90088516,0.11522311,38.26038745,0.61334169,130.9490987,0.28754348
madhya pradesh,tikamgarh,0,0.82926828,0,0,0.82926828,0,0.26804122,0,0.56122708,23,7,24,6,1,17,6,0,11,1,6,5,0.83926892,0.15630823,0.83926892,0.15630823,66.23706934,0.70737082,126.2944848,0.13189811
madhya pradesh,tikamgarh,0,0.26804122,1,0,0.82926828,0,0.26804122,0,0.56122708,23,7,24,6,1,17,6,0,11,1,6,5,0.83926892,0.15630823,0.83926892,0.15630823,66.23706934,0.70737082,126.2944848,0.13189811
madhya pradesh,ujjain,0,0.943299,0,0,0.943299,0,0.53714287,0,0.40615612,23,18,78,27,3,48,6,0,42,18,27,9,0.942316,0.27725372,0.942316,0.27725372,97.3884722,0.66064906,176.34451,0.28166693
madhya pradesh,ujjain,0,0.53714287,1,0,0.943299,0,0.53714287,0,0.40615612,23,18,78,27,3,48,6,0,42,18,27,9,0.942316,0.27725372,0.942316,0.27725372,97.3884722,0.66064906,176.34451,0.28166693
madhya pradesh,umaria,0,0.83139533,0,0,0.83139533,0,0.25862068,0,0.57277465,23,14,9,4,0,5,0,0,5,1,4,3,0.8562451,0.078984752,0.8562451,0.078984752,33.50709303,0.87208319,61.30660489,-0.015838087
madhya pradesh,umaria,0,0.25862068,1,0,0.83139533,0,0.25862068,0,0.57277465,23,14,9,4,0,5,0,0,5,1,4,3,0.8562451,0.078984752,0.8562451,0.078984752,33.50709303,0.87208319,61.30660489,-0.015838087
madhya pradesh,vidisha,0,0.86746991,0,0,0.86746991,0,0.32704404,0,0.5404259,23,26,29,20,1,8,2,0,6,9,20,11,0.86083144,0.25546944,0.86083144,0.25546944,64.10929286,0.6419158,135.0736123,0.21891564
madhya pradesh,vidisha,0,0.32704404,1,0,0.86746991,0,0.32704404,0,0.5404259,23,26,29,20,1,8,2,0,6,9,20,11,0.86083144,0.25546944,0.86083144,0.25546944,64.10929286,0.6419158,135.0736123,0.21891564
maharashtra,ahmadnagar,0,0.94827586,0,0,0.94827586,0,0.41059604,0,0.53767979,,,,,,,,,,,,,0.95963007,0.22023188,0.95963007,0.22023188,593.1125557,0.70119822,421.8341334,0.25843185
maharashtra,ahmadnagar,0,0.41059604,1,0,0.94827586,0,0.41059604,0,0.53767979,,,,,,,,,,,,,0.95963007,0.22023188,0.95963007,0.22023188,593.1125557,0.70119822,421.8341334,0.25843185
maharashtra,akola,0,0.95977014,0,0,0.95977014,0,0.36231884,0,0.59745133,,,,,,,,,,,,,0.95541555,0.12966751,0.95541555,0.12966751,299.7400842,0.8177976,155.4358328,0.13761795
maharashtra,akola,0,0.36231884,1,0,0.95977014,0,0.36231884,0,0.59745133,,,,,,,,,,,,,0.95541555,0.12966751,0.95541555,0.12966751,299.7400842,0.8177976,155.4358328,0.13761795
maharashtra,amravati,0,0.94405597,0,0,0.94405597,0,0.4539474,0,0.49010858,,,,,,,,,,,,,0.93994296,0.18388192,0.93994296,0.18388192,432.3103777,0.68497014,217.455166,0.25497282
maharashtra,amravati,0,0.4539474,1,0,0.94405597,0,0.4539474,0,0.49010858,,,,,,,,,,,,,0.93994296,0.18388192,0.93994296,0.18388192,432.3103777,0.68497014,217.455166,0.25497282
maharashtra,aurangabad,0,0.95238096,0,0,0.95238096,0,0.3941606,0,0.55822039,,,,,,,,,,,,,,,,,,,,
maharashtra,aurangabad,0,0.3941606,1,0,0.95238096,0,0.3941606,0,0.55822039,,,,,,,,,,,,,,,,,,,,
maharashtra,bhandara,0,0.91603059,0,0,0.91603059,0,0.42968753,0,0.48634306,,,,,,,,,,,,,0.91830957,0.17266677,0.91830957,0.17266677,172.3089233,0.7985363,109.1473113,0.11977327
maharashtra,bhandara,0,0.42968753,1,0,0.91603059,0,0.42968753,0,0.48634306,,,,,,,,,,,,,0.91830957,0.17266677,0.91830957,0.17266677,172.3089233,0.7985363,109.1473113,0.11977327
maharashtra,bid,0,0.9649123,0,0,0.9649123,0,0.3968254,0,0.56808686,,,,,,,,,,,,,0.96012396,0.15930803,0.96012396,0.15930803,311.9212328,0.78015637,200.3660514,0.17996758
maharashtra,bid,0,0.3968254,1,0,0.9649123,0,0.3968254,0,0.56808686,,,,,,,,,,,,,0.96012396,0.15930803,0.96012396,0.15930803,311.9212328,0.78015637,200.3660514,0.17996758
maharashtra,buldana,0,0.99363059,0,0,0.99363059,0,0.38787875,0,0.60575187,,,,,,,,,,,,,0.99569756,0.16817844,0.99569756,0.16817844,391.480139,0.75944018,207.4768192,0.23625737
maharashtra,buldana,0,0.38787875,1,0,0.99363059,0,0.38787875,0,0.60575187,,,,,,,,,,,,,0.99569756,0.16817844,0.99569756,0.16817844,391.480139,0.75944018,207.4768192,0.23625737
maharashtra,chandrapur,0,0.90857142,0,0,0.90857142,0,0.44202903,0,0.46654239,,,,,,,,,,,,,0.90907753,0.41471192,0.90907753,0.41471192,344.8500321,0.82839113,175.0354465,0.08068639
maharashtra,chandrapur,0,0.44202903,1,0,0.90857142,0,0.44202903,0,0.46654239,,,,,,,,,,,,,0.90907753,0.41471192,0.90907753,0.41471192,344.8500321,0.82839113,175.0354465,0.08068639
maharashtra,dhule,0,0.8442623,0,0,0.8442623,0,0.3561644,0,0.48809791,,,,,,,,,,,,,0.84361964,0.11907832,0.84361964,0.11907832,261.4655789,0.81070316,179.2274714,0.032916486
maharashtra,dhule,0,0.3561644,1,0,0.8442623,0,0.3561644,0,0.48809791,,,,,,,,,,,,,0.84361964,0.11907832,0.84361964,0.11907832,261.4655789,0.81070316,179.2274714,0.032916486
maharashtra,gadchiroli,0,0.87804878,0,0,0.87804878,0,0.24264705,0,0.63540173,,,,,,,,,,,,,0.89090294,0.27456987,0.89090294,0.27456987,142.7323893,0.80260712,101.8489589,0.088295817
maharashtra,gadchiroli,0,0.24264705,1,0,0.87804878,0,0.24264705,0,0.63540173,,,,,,,,,,,,,0.89090294,0.27456987,0.89090294,0.27456987,142.7323893,0.80260712,101.8489589,0.088295817
maharashtra,gondiya,0,0.8607595,0,0,0.8607595,0,0.43478259,0,0.4259769,,,,,,,,,,,,,0.87291932,0.23704728,0.87291932,0.23704728,174.9091924,0.74076355,121.6356993,0.13215578
maharashtra,gondiya,0,0.43478259,1,0,0.8607595,0,0.43478259,0,0.4259769,,,,,,,,,,,,,0.87291932,0.23704728,0.87291932,0.23704728,174.9091924,0.74076355,121.6356993,0.13215578
maharashtra,hingoli,0,0.9130435,0,0,0.9130435,0,0.22891565,0,0.68412787,,,,,,,,,,,,,0.91163898,0.11318465,0.91163898,0.11318465,151.9856383,0.65918022,91.18126547,0.25245875
maharashtra,hingoli,0,0.22891565,1,0,0.9130435,0,0.22891565,0,0.68412787,,,,,,,,,,,,,0.91163898,0.11318465,0.91163898,0.11318465,151.9856383,0.65918022,91.18126547,0.25245875
maharashtra,jalgaon,0,0.9055118,0,0,0.9055118,0,0.35384616,0,0.55166566,,,,,,,,,,,,,0.90740281,0.18332416,0.90740281,0.18332416,550.1185176,0.74256152,316.176443,0.16484129
maharashtra,jalgaon,0,0.35384616,1,0,0.9055118,0,0.35384616,0,0.55166566,,,,,,,,,,,,,0.90740281,0.18332416,0.90740281,0.18332416,550.1185176,0.74256152,316.176443,0.16484129
maharashtra,jalna,0,0.9512195,0,0,0.9512195,0,0.43609023,0,0.51512927,,,,,,,,,,,,,0.950661,0.13453613,0.950661,0.13453613,289.2534461,0.62679571,173.0097847,0.32386529
maharashtra,jalna,0,0.43609023,1,0,0.9512195,0,0.43609023,0,0.51512927,,,,,,,,,,,,,0.950661,0.13453613,0.950661,0.13453613,289.2534461,0.62679571,173.0097847,0.32386529
maharashtra,kolhapur,0,0.90983605,0,0,0.90983605,0,0.4437086,0,0.46612746,,,,,,,,,,,,,0.91171372,0.20852579,0.91171372,0.20852579,554.4322007,0.62546897,381.6171731,0.28624475
maharashtra,kolhapur,0,0.4437086,1,0,0.90983605,0,0.4437086,0,0.46612746,,,,,,,,,,,,,0.91171372,0.20852579,0.91171372,0.20852579,554.4322007,0.62546897,381.6171731,0.28624475
maharashtra,latur,0,0.94531244,0,0,0.94531244,0,0.40441176,0,0.54090071,,,,,,,,,,,,,0.94647145,0.26011252,0.94647145,0.26011252,293.1629443,0.84588933,198.5894509,0.10058212
maharashtra,latur,0,0.40441176,1,0,0.94531244,0,0.40441176,0,0.54090071,,,,,,,,,,,,,0.94647145,0.26011252,0.94647145,0.26011252,293.1629443,0.84588933,198.5894509,0.10058212
maharashtra,mumbai,0,0.99212599,0,0,0.99212599,0,0.79710144,0,0.19502455,,,,,,,,,,,,,0.99224138,0.56648505,0.99224138,0.56648505,489.0426531,0.68707174,242.4032438,0.30516964
maharashtra,mumbai,0,0.79710144,1,0,0.99212599,0,0.79710144,0,0.19502455,,,,,,,,,,,,,0.99224138,0.56648505,0.99224138,0.56648505,489.0426531,0.68707174,242.4032438,0.30516964
maharashtra,mumbai suburban,0,0.98437494,0,0,0.98437494,0,0.83823532,0,0.14613962,,,,,,,,,,,,,0.99079299,0.45597649,0.99079299,0.45597649,1373.108185,0.874309,977.5249238,0.11648399
maharashtra,mumbai suburban,0,0.83823532,1,0,0.98437494,0,0.83823532,0,0.14613962,,,,,,,,,,,,,0.99079299,0.45597649,0.99079299,0.45597649,1373.108185,0.874309,977.5249238,0.11648399
maharashtra,nagpur,0,0.95275599,0,0,0.95275599,0,0.67045456,0,0.28230143,,,,,,,,,,,,,0.94334579,0.5319491,0.94334579,0.5319491,581.1259339,0.73827899,342.105425,0.2050668
maharashtra,nagpur,0,0.67045456,1,0,0.95275599,0,0.67045456,0,0.28230143,,,,,,,,,,,,,0.94334579,0.5319491,0.94334579,0.5319491,581.1259339,0.73827899,342.105425,0.2050668
maharashtra,nanded,0,0.92253524,0,0,0.92253524,0,0.34337351,0,0.57916176,,,,,,,,,,,,,0.92282444,0.24387319,0.92282444,0.24387319,430.8450645,0.83179647,332.9498876,0.091027975
maharashtra,nanded,0,0.34337351,1,0,0.92253524,0,0.34337351,0,0.57916176,,,,,,,,,,,,,0.92282444,0.24387319,0.92282444,0.24387319,430.8450645,0.83179647,332.9498876,0.091027975
maharashtra,nandurbar,0,0.72789115,0,0,0.72789115,0,0.23684211,0,0.49104905,,,,,,,,,,,,,0.73474699,0.21235304,0.73474699,0.21235304,226.4374758,0.59577644,146.2962324,0.13897055
maharashtra,nandurbar,0,0.23684211,1,0,0.72789115,0,0.23684211,0,0.49104905,,,,,,,,,,,,,0.73474699,0.21235304,0.73474699,0.21235304,226.4374758,0.59577644,146.2962324,0.13897055
maharashtra,nashik,0,0.86567163,0,0,0.86567163,0,0.53787881,0,0.32779282,,,,,,,,,,,,,0.88217932,0.21284877,0.88217932,0.21284877,806.6829145,0.77932119,663.4268196,0.10285813
maharashtra,nashik,0,0.53787881,1,0,0.86567163,0,0.53787881,0,0.32779282,,,,,,,,,,,,,0.88217932,0.21284877,0.88217932,0.21284877,806.6829145,0.77932119,663.4268196,0.10285813
maharashtra,osmanabad,0,0.96799999,0,0,0.96799999,0,0.43307087,0,0.53492916,,,,,,,,,,,,,0.96785402,0.18678823,0.96785402,0.18678823,171.7282338,0.76476687,103.7330132,0.20308715
maharashtra,osmanabad,0,0.43307087,1,0,0.96799999,0,0.43307087,0,0.53492916,,,,,,,,,,,,,0.96785402,0.18678823,0.96785402,0.18678823,171.7282338,0.76476687,103.7330132,0.20308715
maharashtra,palghar,0,0.90082645,0,0,0.90082645,0,0.61832058,0,0.28250587,,,,,,,,,,,,,0.90752751,0.36321753,0.90752751,0.36321753,368.9979026,,,
maharashtra,palghar,0,0.61832058,1,0,0.90082645,0,0.61832058,0,0.28250587,,,,,,,,,,,,,0.90752751,0.36321753,0.90752751,0.36321753,368.9979026,,,
maharashtra,parbhani,0,0.91780823,0,0,0.91780823,0,0.30555555,0,0.61225271,,,,,,,,,,,,,0.91675025,0.20929939,0.91675025,0.20929939,278.2172507,0.82111329,164.1368645,0.095636964
maharashtra,parbhani,0,0.30555555,1,0,0.91780823,0,0.30555555,0,0.61225271,,,,,,,,,,,,,0.91675025,0.20929939,0.91675025,0.20929939,278.2172507,0.82111329,164.1368645,0.095636964
maharashtra,pune,0,0.97321427,0,0,0.97321427,0,0.76027399,0,0.21294028,,,,,,,,,,,,,0.97752362,0.52244204,0.97752362,0.52244204,1885.658255,0.81688702,1071.01415,0.1606366
maharashtra,pune,0,0.76027399,1,0,0.97321427,0,0.76027399,0,0.21294028,,,,,,,,,,,,,0.97752362,0.52244204,0.97752362,0.52244204,1885.658255,0.81688702,1071.01415,0.1606366
maharashtra,raigarh,0,0.95714283,0,0,0.95714283,0,0.58666664,0,0.37047619,,,,,,,,,,,,,,,,,,,,
maharashtra,raigarh,0,0.58666664,1,0,0.95714283,0,0.58666664,0,0.37047619,,,,,,,,,,,,,,,,,,,,
maharashtra,ratnagiri,0,0.95098037,0,0,0.95098037,0,0.60483873,0,0.34614164,,,,,,,,,,,,,0.95017081,0.20453325,0.95017081,0.20453325,200.3580542,0.68414253,141.7373384,0.26602829
maharashtra,ratnagiri,0,0.60483873,1,0,0.95098037,0,0.60483873,0,0.34614164,,,,,,,,,,,,,0.95017081,0.20453325,0.95017081,0.20453325,200.3580542,0.68414253,141.7373384,0.26602829
maharashtra,sangli,0,0.89552242,0,0,0.89552242,0,0.66417909,0,0.23134333,,,,,,,,,,,,,0.89294428,0.22424741,0.89294428,0.22424741,375.2564964,0.75917763,281.423985,0.13376665
maharashtra,sangli,0,0.66417909,1,0,0.89552242,0,0.66417909,0,0.23134333,,,,,,,,,,,,,0.89294428,0.22424741,0.89294428,0.22424741,375.2564964,0.75917763,281.423985,0.13376665
maharashtra,satara,0,0.94354832,0,0,0.94354832,0,0.64335662,0,0.3001917,,,,,,,,,,,,,0.94158226,0.23829861,0.94158226,0.23829861,426.1233611,0.64323425,296.3255634,0.29834801
maharashtra,satara,0,0.64335662,1,0,0.94354832,0,0.64335662,0,0.3001917,,,,,,,,,,,,,0.94158226,0.23829861,0.94158226,0.23829861,426.1233611,0.64323425,296.3255634,0.29834801
maharashtra,sindhudurg,0,0.95959598,0,0,0.95959598,0,0.7227723,0,0.23682368,,,,,,,,,,,,,0.95888138,0.17742752,0.95888138,0.17742752,101.4743684,0.74719924,49.58062059,0.21168214
maharashtra,sindhudurg,0,0.7227723,1,0,0.95959598,0,0.7227723,0,0.23682368,,,,,,,,,,,,,0.95888138,0.17742752,0.95888138,0.17742752,101.4743684,0.74719924,49.58062059,0.21168214
maharashtra,solapur,0,0.94262302,0,0,0.94262302,0,0.42741936,0,0.51520365,,,,,,,,,,,,,0.94037962,0.19028401,0.94037962,0.19028401,579.810446,0.79725248,381.2365612,0.14312714
maharashtra,solapur,0,0.42741936,1,0,0.94262302,0,0.42741936,0,0.51520365,,,,,,,,,,,,,0.94037962,0.19028401,0.94037962,0.19028401,579.810446,0.79725248,381.2365612,0.14312714
maharashtra,thane,0,0.91208798,0,0,0.91208798,0,0.64285713,0,0.26923084,,,,,,,,,,,,,0.94689214,0.60972095,0.94689214,0.60972095,1221.544355,,,
maharashtra,thane,0,0.64285713,1,0,0.91208798,0,0.64285713,0,0.26923084,,,,,,,,,,,,,0.94689214,0.60972095,0.94689214,0.60972095,1221.544355,,,
maharashtra,wardha,0,0.90714288,0,0,0.90714288,0,0.51724136,0,0.38990152,,,,,,,,,,,,,0.90683991,0.24103701,0.90683991,0.24103701,196.6610333,0.80141819,124.3010904,0.10542172
maharashtra,wardha,0,0.51724136,1,0,0.90714288,0,0.51724136,0,0.38990152,,,,,,,,,,,,,0.90683991,0.24103701,0.90683991,0.24103701,196.6610333,0.80141819,124.3010904,0.10542172
maharashtra,washim,0,0.95999998,0,0,0.95999998,0,0.37349397,0,0.58650601,,,,,,,,,,,,,0.95975524,0.19464073,0.95975524,0.19464073,185.4966877,0.74345857,116.1194565,0.21629667
maharashtra,washim,0,0.37349397,1,0,0.95999998,0,0.37349397,0,0.58650601,,,,,,,,,,,,,0.95975524,0.19464073,0.95975524,0.19464073,185.4966877,0.74345857,116.1194565,0.21629667
maharashtra,yavatmal,0,0.90604019,0,0,0.90604019,0,0.34146342,0,0.56457675,,,,,,,,,,,,,0.90099007,0.22971837,0.90099007,0.22971837,428.8681667,0.73208779,292.2019017,0.16890228
maharashtra,yavatmal,0,0.34146342,1,0,0.90604019,0,0.34146342,0,0.56457675,,,,,,,,,,,,,0.90099007,0.22971837,0.90099007,0.22971837,428.8681667,0.73208779,292.2019017,0.16890228
manipur,bishnupur,0,0.89430892,0,0,0.89430892,0,0.64197528,0,0.25233364,14,4,127,33,12,82,73,0,9,26,33,7,0.88874793,0.12721826,0.88874793,0.12721826,28.31724577,0.75703901,14.77794506,0.13170892
manipur,bishnupur,0,0.64197528,1,0,0.89430892,0,0.64197528,0,0.25233364,14,4,127,33,12,82,73,0,9,26,33,7,0.88874793,0.12721826,0.88874793,0.12721826,28.31724577,0.75703901,14.77794506,0.13170892
manipur,chandel,0,0.89473683,0,0,0.89473683,0,0.80000001,0,0.094736814,14,9,28,12,2,14,13,0,1,10,12,2,0.87746263,0.20862143,0.87746263,0.20862143,9.526463851,0.75367123,8.894351028,0.1237914
manipur,chandel,0,0.80000001,1,0,0.89473683,0,0.80000001,0,0.094736814,14,9,28,12,2,14,13,0,1,10,12,2,0.87746263,0.20862143,0.87746263,0.20862143,9.526463851,0.75367123,8.894351028,0.1237914
manipur,churachandpur,0,0.94285715,0,0,0.94285715,0,0.78985512,0,0.15300202,14,3,94,33,11,50,41,0,9,30,33,3,0.94477987,0.11388177,0.94477987,0.11388177,15.20030894,0.74091232,14.75711621,0.20386755
manipur,churachandpur,0,0.78985512,1,0,0.94285715,0,0.78985512,0,0.15300202,14,3,94,33,11,50,41,0,9,30,33,3,0.94477987,0.11388177,0.94477987,0.11388177,15.20030894,0.74091232,14.75711621,0.20386755
manipur,imphal east,0,0.92028987,0,0,0.92028987,0,0.72727275,0,0.19301713,14,7,149,31,9,109,105,0,4,23,31,8,0.93566799,0.11722352,0.93566799,0.11722352,68.76290576,0.77132612,38.02055223,0.16434187
manipur,imphal east,0,0.72727275,1,0,0.92028987,0,0.72727275,0,0.19301713,14,7,149,31,9,109,105,0,4,23,31,8,0.93566799,0.11722352,0.93566799,0.11722352,68.76290576,0.77132612,38.02055223,0.16434187
manipur,imphal west,0,0.96124029,0,0,0.96124029,0,0.73722625,0,0.22401404,14,6,436,153,34,249,220,1,28,140,153,13,0.96821791,0.29601073,0.96821791,0.29601073,63.95188022,0.68336648,44.08486482,0.28485143
manipur,imphal west,0,0.73722625,1,0,0.96124029,0,0.73722625,0,0.22401404,14,6,436,153,34,249,220,1,28,140,153,13,0.96821791,0.29601073,0.96821791,0.29601073,63.95188022,0.68336648,44.08486482,0.28485143
manipur,senapati,0,0.89166665,0,0,0.89166665,0,0.70491803,0,0.18674862,,,,,,,,,,,,,0.87447369,0.13051008,0.87447369,0.13051008,12.10611317,0.73780531,12.83352717,0.13666838
manipur,senapati,0,0.70491803,1,0,0.89166665,0,0.70491803,0,0.18674862,,,,,,,,,,,,,0.87447369,0.13051008,0.87447369,0.13051008,12.10611317,0.73780531,12.83352717,0.13666838
manipur,senapati (excluding 3 sub-divisions),,,,,,,,,,14,1,140,36,14,90,60,1,29,32,36,4,,,,,,,,
manipur,tamenglong,0,0.91525424,0,0,0.91525424,0,0.61313868,0,0.30211556,14,2,31,5,4,22,20,0,2,5,5,0,0.92304009,0.053594373,0.92304009,0.053594373,9.691631966,0.7308408,8.247446027,0.19219929
manipur,tamenglong,0,0.61313868,1,0,0.91525424,0,0.61313868,0,0.30211556,14,2,31,5,4,22,20,0,2,5,5,0,0.92304009,0.053594373,0.92304009,0.053594373,9.691631966,0.7308408,8.247446027,0.19219929
manipur,thoubal,0,0.88590604,0,0,0.88590604,0,0.72151899,0,0.16438705,14,5,217,48,12,157,137,0,20,42,48,6,0.88516527,0.2387895,0.88516527,0.2387895,53.51372787,0.72287816,34.29037602,0.16228712
manipur,thoubal,0,0.72151899,1,0,0.88590604,0,0.72151899,0,0.16438705,14,5,217,48,12,157,137,0,20,42,48,6,0.88516527,0.2387895,0.88516527,0.2387895,53.51372787,0.72287816,34.29037602,0.16228712
manipur,ukhrul,0,0.86315787,0,0,0.86315787,0,0.66037738,0,0.20278049,14,8,55,15,12,28,19,0,9,15,15,0,0.8831526,0.13806532,0.8831526,0.13806532,13.63154808,0.80701405,9.906811988,0.076138556
manipur,ukhrul,0,0.66037738,1,0,0.86315787,0,0.66037738,0,0.20278049,14,8,55,15,12,28,19,0,9,15,15,0,0.8831526,0.13806532,0.8831526,0.13806532,13.63154808,0.80701405,9.906811988,0.076138556
meghalaya,east garo hills,0,0.85810816,0,0,0.85810816,0,0.60301507,0,0.2550931,17,2,132,21,4,107,10,0,97,20,21,1,0.86017972,0.26453128,0.86017972,0.26453128,24.25825285,,,
meghalaya,east garo hills,0,0.60301507,1,0,0.85810816,0,0.60301507,0,0.2550931,17,2,132,21,4,107,10,0,97,20,21,1,0.86017972,0.26453128,0.86017972,0.26453128,24.25825285,,,
meghalaya,east jantia hills,0,0.82941175,0,0,0.82941175,0,0.68095237,0,0.14845937,,,,,,,,,,,,,0.83464897,0.054661959,0.83464897,0.054661959,17.23596993,,,
meghalaya,east jantia hills,0,0.68095237,1,0,0.82941175,0,0.68095237,0,0.14845937,,,,,,,,,,,,,0.83464897,0.054661959,0.83464897,0.054661959,17.23596993,,,
meghalaya,east khasi hills,0,0.85714287,0,0,0.85714287,0,0.68263471,0,0.17450815,17,6,290,170,34,86,60,0,26,138,170,32,0.85406429,0.11754255,0.85406429,0.11754255,98.04478693,0.85504061,69.722168,-0.000976324
meghalaya,east khasi hills,0,0.68263471,1,0,0.85714287,0,0.68263471,0,0.17450815,17,6,290,170,34,86,60,0,26,138,170,32,0.85406429,0.11754255,0.85406429,0.11754255,98.04478693,0.85504061,69.722168,-0.000976324
meghalaya,jaintia hills,,,,,,,,,,17,7,115,71,10,34,26,0,8,39,71,32,,,,,,,,
meghalaya,north garo hills,0,0.79354841,0,0,0.79354841,0,0.52717394,0,0.26637447,,,,,,,,,,,,,0.78232342,0.25883842,0.78232342,0.25883842,19.72951692,,,
meghalaya,north garo hills,0,0.52717394,1,0,0.79354841,0,0.52717394,0,0.26637447,,,,,,,,,,,,,0.78232342,0.25883842,0.78232342,0.25883842,19.72951692,,,
meghalaya,ribhoi,0,0.81751823,0,0,0.81751823,0,0.61931819,0,0.19820005,17,5,112,53,6,53,45,0,8,31,53,22,0.8211627,0.091423176,0.8211627,0.091423176,33.08202945,0.84202945,19.85614597,-0.020866752
meghalaya,ribhoi,0,0.61931819,1,0,0.81751823,0,0.61931819,0,0.19820005,17,5,112,53,6,53,45,0,8,31,53,22,0.8211627,0.091423176,0.8211627,0.091423176,33.08202945,0.84202945,19.85614597,-0.020866752
meghalaya,south garo hills,0,0.94871795,0,0,0.94871795,0,0.72727275,0,0.2214452,17,3,40,2,0,38,1,0,37,2,2,0,0.947326,0.1390758,0.947326,0.1390758,13.98116092,0.84011436,11.87183899,0.10721165
meghalaya,south garo hills,0,0.72727275,1,0,0.94871795,0,0.72727275,0,0.2214452,17,3,40,2,0,38,1,0,37,2,2,0,0.947326,0.1390758,0.947326,0.1390758,13.98116092,0.84011436,11.87183899,0.10721165
meghalaya,south west garo hills,0,0.8984375,0,0,0.8984375,0,0.56626505,0,0.33217245,,,,,,,,,,,,,0.89607799,0.16502428,0.89607799,0.16502428,16.78948312,,,
meghalaya,south west garo hills,0,0.56626505,1,0,0.8984375,0,0.56626505,0,0.33217245,,,,,,,,,,,,,0.89607799,0.16502428,0.89607799,0.16502428,16.78948312,,,
meghalaya,south west khasi hills,0,0.74566472,0,0,0.74566472,0,0.60220987,0,0.14345485,,,,,,,,,,,,,0.74324292,0.044106197,0.74324292,0.044106197,13.05720806,,,
meghalaya,south west khasi hills,0,0.60220987,1,0,0.74566472,0,0.60220987,0,0.14345485,,,,,,,,,,,,,0.74324292,0.044106197,0.74324292,0.044106197,13.05720806,,,
meghalaya,west garo hills,0,0.91772151,0,0,0.91772151,0,0.86956519,0,0.048156321,17,1,129,18,2,109,4,0,105,16,18,2,0.93161148,0.21151501,0.93161148,0.21151501,65.02485438,,,
meghalaya,west garo hills,0,0.86956519,1,0,0.91772151,0,0.86956519,0,0.048156321,17,1,129,18,2,109,4,0,105,16,18,2,0.93161148,0.21151501,0.93161148,0.21151501,65.02485438,,,
meghalaya,west jaintia hills,0,0.68613136,0,0,0.68613136,0,0.64367819,0,0.04245317,,,,,,,,,,,,,0.69207966,0.082899153,0.69207966,0.082899153,32.40192607,,,
meghalaya,west jaintia hills,0,0.64367819,1,0,0.68613136,0,0.64367819,0,0.04245317,,,,,,,,,,,,,0.69207966,0.082899153,0.69207966,0.082899153,32.40192607,,,
meghalaya,west khasi hills,0,0.90909094,0,0,0.90909094,0,0.54404145,0,0.36504948,17,4,82,61,4,17,12,0,5,37,61,24,0.91409683,0.052560031,0.91409683,0.052560031,32.40863509,,,
meghalaya,west khasi hills,0,0.54404145,1,0,0.90909094,0,0.54404145,0,0.36504948,17,4,82,61,4,17,12,0,5,37,61,24,0.91409683,0.052560031,0.91409683,0.052560031,32.40863509,,,
mizoram,aizawl,0,0.92391312,0,0,0.92391312,0,0.87943256,0,0.044480562,15,3,376,115,30,231,174,1,56,102,115,13,0.93490541,0.40321398,0.93490541,0.40321398,45.0957548,0.70613068,42.48908478,0.22877473
mizoram,aizawl,0,0.87943256,1,0,0.92391312,0,0.87943256,0,0.044480562,15,3,376,115,30,231,174,1,56,102,115,13,0.93490541,0.40321398,0.93490541,0.40321398,45.0957548,0.70613068,42.48908478,0.22877473
mizoram,champhai,0,0.9066667,0,0,0.9066667,0,0.86538464,0,0.041282058,15,4,96,22,5,69,22,1,46,16,22,6,0.90350336,0.14453347,0.90350336,0.14453347,14.37927601,0.72954935,9.219275944,0.17395401
mizoram,champhai,0,0.86538464,1,0,0.9066667,0,0.86538464,0,0.041282058,15,4,96,22,5,69,22,1,46,16,22,6,0.90350336,0.14453347,0.90350336,0.14453347,14.37927601,0.72954935,9.219275944,0.17395401
mizoram,kolasib,0,0.91240883,0,0,0.91240883,0,0.84722221,0,0.06518662,15,2,60,10,6,44,24,0,20,9,10,1,0.93307304,0.26666859,0.93307304,0.26666859,10.32767889,0.83257413,5.226948048,0.10049891
mizoram,kolasib,0,0.84722221,1,0,0.91240883,0,0.84722221,0,0.06518662,15,2,60,10,6,44,24,0,20,9,10,1,0.93307304,0.26666859,0.93307304,0.26666859,10.32767889,0.83257413,5.226948048,0.10049891
